Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-25.17425;20.540167;-20.844925;0;;;;;;;0.480995;0.10842;-24.693253;0.192497
-25.166096;0.285765;-20.763393;0;;;;;;;0.489149;0.10924;-24.676949;0.19251
-25.157944;0.471524;-20.681864;0;;;;;;;0.497301;0.110134;-24.660643;0.192499
-25.149792;0.65824;-20.600332;0;;;;;;;0.505453;0.111028;-24.644339;0.192525
-25.14164;0.83936;-20.518803;0;;;;;;;0.513605;0.111922;-24.628033;0.192554
-25.133486;1.011474;-20.437271;0;;;;;;;0.521759;0.112817;-24.611729;0.19257
-25.125334;1.186336;-20.35574;0;;;;;;;0.529911;0.112405;-24.595423;0.192619
-25.117182;1.375979;-20.27421;0;;;;;;;0.538063;0.111662;-24.579119;0.192653
-25.10903;1.570201;-20.192678;0;;;;;;;0.546215;0.111749;-24.562813;0.192675
-25.100876;1.765994;-20.111149;0;;;;;;;0.554369;0.111604;-24.546509;0.192697
-25.092724;1.971513;-20.029617;0;;;;;;;0.562521;0.110403;-24.530203;0.192701
-25.084572;2.192477;-19.948086;0;;;;;;;0.570673;0.108628;-24.513899;0.192725
-25.07642;2.425588;-19.866554;0;;;;;;;0.578825;0.107151;-24.497593;0.192768
-25.068266;2.651015;-19.785025;0;;;;;;;0.586979;0.106394;-24.481289;0.192797
-25.060114;2.861774;-19.703493;0;;;;;;;0.595131;0.105224;-24.464983;0.192811
-25.051962;3.067307;-19.621964;0;;;;;;;0.603283;0.105133;-24.448679;0.192814
-25.04381;3.283388;-19.540432;0;;;;;;;0.611435;0.104885;-24.432373;0.192825
-25.035656;3.476516;-19.4589;0;;;;;;;0.619589;0.104467;-24.416069;0.192846
-25.027504;3.531238;-19.377371;0;;;;;;;0.627741;0.103577;-24.399763;0.192865
-25.019352;3.410124;-19.295839;0;;;;;;;0.635893;0.103385;-24.383459;0.192885
-25.0112;3.273789;-19.21431;0;;;;;;;0.644045;0.102576;-24.367153;0.192925
-25.003046;3.138558;-19.132778;0;;;;;;;0.652199;0.100363;-24.350849;0.192974
-24.994894;3.018771;-19.051247;0;;;;;;;0.660351;0.097678;-24.334543;0.193032
-24.986742;2.913572;-18.969715;0;;;;;;;0.668503;0.095329;-24.318239;0.193065
-24.97859;2.798202;-18.888186;0;;;;;;;0.676655;0.093458;-24.301933;0.193093
-24.970436;2.708162;-18.806654;0;;;;;;;0.684809;0.092479;-24.285629;0.193139
-24.962284;2.631336;-18.725124;0;;;;;;;0.692961;0.092711;-24.269323;0.193194
-24.954132;2.546967;-18.643593;0;;;;;;;0.701113;0.093276;-24.253019;0.193253
-24.94598;2.461413;-18.562061;0;;;;;;;0.709265;0.093158;-24.236713;0.193271
-24.937826;2.374559;-18.48053;0;;;;;;;0.717419;0.092648;-24.220409;0.193285
-24.929674;2.316307;-18.399;0;;;;;;;0.725571;0.092193;-24.204103;0.193317
-24.921522;2.266182;-18.317469;0;;;;;;;0.733723;0.091729;-24.187799;0.193359
-24.91337;2.199838;-18.235939;0;;;;;;;0.741875;0.091347;-24.171494;0.193355
-24.905216;2.119229;-18.154408;0;;;;;;;0.750029;0.090731;-24.15519;0.19334
-24.897064;2.036319;-18.072876;0;;;;;;;0.758181;0.089502;-24.138884;0.1933
-24.888912;1.940838;-17.991346;0;;;;;;;0.766333;0.088606;-24.12258;0.193322
-24.88076;1.856949;-17.909815;0;;;;;;;0.774485;0.087878;-24.106274;0.193333
-24.872606;1.756498;-17.828285;0;;;;;;;0.782639;0.087133;-24.08997;0.193328
-24.864454;1.662077;-17.746754;0;;;;;;;0.790791;0.086269;-24.073664;0.193343
-24.856302;1.573489;-17.665222;0;;;;;;;0.798943;0.08585;-24.05736;0.193324
-24.84815;1.485965;-17.583691;0;;;;;;;0.807095;0.085584;-24.041054;0.193326
-24.839996;1.39127;-17.502161;0;;;;;;;0.815248;0.084336;-24.02475;0.193331
-24.831844;1.288817;-17.420631;0;;;;;;;0.8234;0.083555;-24.008444;0.193328
-24.823692;1.190573;-17.3391;0;;;;;;;0.831553;0.083068;-23.99214;0.193311
-24.81554;1.102129;-17.257568;0;;;;;;;0.839705;0.083231;-23.975834;0.193309
-24.807386;1.015831;-17.176037;0;;;;;;;0.847858;0.081943;-23.95953;0.193325
