Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.692482;4.602269;-22.703457;0;;;;;;;0.497196;-0.02163;-24.692482;0
-24.684055;4.509758;-22.661318;0;;;;;;;0.505623;-0.02163;-24.684055;0
-24.675629;4.432731;-22.619179;0;;;;;;;0.51405;-0.02163;-24.675629;0
-24.667202;4.356205;-22.577038;0;;;;;;;0.522476;-0.02163;-24.667202;0
-24.658773;4.287314;-22.534899;0;;;;;;;0.530905;-0.02163;-24.658773;0
-24.650347;4.223908;-22.49276;0;;;;;;;0.539331;-0.02163;-24.650347;0
-24.64192;4.16644;-22.450621;0;;;;;;;0.547758;-0.02163;-24.64192;0
-24.633493;4.106007;-22.408482;0;;;;;;;0.556185;-0.02163;-24.633493;0
-24.625067;4.050115;-22.366341;0;;;;;;;0.564611;-0.02163;-24.625067;0
-24.616638;3.999015;-22.324202;0;;;;;;;0.57304;-0.02163;-24.616638;0
-24.608212;3.953709;-22.282063;0;;;;;;;0.581467;-0.02163;-24.608212;0
-24.599785;3.905578;-22.239923;0;;;;;;;0.589893;-0.02163;-24.599785;0
-24.591358;3.869997;-22.197784;0;;;;;;;0.59832;-0.02163;-24.591358;0
-24.582932;3.837913;-22.155645;0;;;;;;;0.606747;-0.02163;-24.582932;0
-24.574503;3.806883;-22.113506;0;;;;;;;0.615175;-0.02163;-24.574503;0
-24.566076;3.782856;-22.071365;0;;;;;;;0.623602;-0.02163;-24.566076;0
-24.55765;3.765172;-22.029226;0;;;;;;;0.632029;-0.02163;-24.55765;0
-24.549223;3.750749;-21.987087;0;;;;;;;0.640455;-0.02163;-24.549223;0
-24.540796;3.739731;-21.944948;0;;;;;;;0.648882;-0.02163;-24.540796;0
-24.532368;3.726054;-21.902809;0;;;;;;;0.65731;-0.02163;-24.532368;0
-24.523941;mar.51;-21.86067;0;;;;;;;0.665737;-0.02163;-24.523941;0
-24.515514;3.706563;-21.818531;0;;;;;;;0.674164;-0.02163;-24.515514;0
-24.507088;3.696037;-21.77639;0;;;;;;;0.68259;-0.02163;-24.507088;0
-24.498661;3.693603;-21.734251;0;;;;;;;0.691017;-0.02163;-24.498661;0
-24.490232;3.68952;-21.692112;0;;;;;;;0.699446;-0.02163;-24.490232;0
-24.481806;3.681641;-21.649973;0;;;;;;;0.707872;-0.02163;-24.481806;0
-24.473379;3.675791;-21.607834;0;;;;;;;0.716299;-0.02163;-24.473379;0
-24.464952;3.674063;-21.565693;0;;;;;;;0.724726;-0.02163;-24.464952;0
-24.456526;3.681452;-21.523554;0;;;;;;;0.733152;-0.02163;-24.456526;0
-24.448097;mar.55;-21.481415;0;;;;;;;0.741581;-0.02163;-24.448097;0
-24.439671;3.692781;-21.439276;0;;;;;;;0.750008;-0.02163;-24.439671;0
-24.431244;3.702505;-21.397137;0;;;;;;;0.758434;-0.02163;-24.431244;0
-24.422817;3.709866;-21.354998;0;;;;;;;0.766861;-0.02163;-24.422817;0
-24.414391;3.720674;-21.312859;0;;;;;;;0.775288;-0.02163;-24.414391;0
-24.405962;3.738372;-21.270718;0;;;;;;;0.783716;-0.02163;-24.405962;0
-24.397535;3.759352;-21.228579;0;;;;;;;0.792143;-0.02163;-24.397535;0
-24.389109;3.787166;-21.18644;0;;;;;;;0.80057;-0.02163;-24.389109;0
-24.380682;3.81054;-21.1443;0;;;;;;;0.808996;-0.02163;-24.380682;0
-24.372255;3.841613;-21.102161;0;;;;;;;0.817423;-0.02163;-24.372255;0
-24.363827;3.873965;-21.060022;0;;;;;;;0.825851;-0.02163;-24.363827;0
-24.3554;3.905682;-21.017883;0;;;;;;;0.834278;-0.02163;-24.3554;0
-24.346973;3.94361;-20.975742;0;;;;;;;0.842705;-0.02163;-24.346973;0
-24.338547;3.986112;-20.933603;0;;;;;;;0.851131;-0.02163;-24.338547;0
-24.33012;4.032388;-20.891464;0;;;;;;;0.859558;-0.02163;-24.33012;0
-24.321692;4.083299;-20.849325;0;;;;;;;0.867987;-0.02163;-24.321692;0
-24.313265;4.137949;-20.807186;0;;;;;;;0.876413;-0.02163;-24.313265;0
-24.304838;4.191798;-20.765045;0;;;;;;;0.88484;-0.02163;-24.304838;0
-24.296412;4.254436;-20.722908;0;;;;;;;0.893267;-0.02163;-24.296412;0
-24.287985;4.326803;-20.680767;0;;;;;;;0.901693;-0.02163;-24.287985;0
-24.279556;4.408622;-20.638628;0;;;;;;;0.910122;-0.02163;-24.279556;0
-24.27113;4.502048;-20.596489;0;;;;;;;0.918549;-0.02163;-24.27113;0
-24.262703;4.60739;-20.55435;0;;;;;;;0.926975;-0.02163;-24.262703;0
-24.254276;4.718823;-20.512211;0;;;;;;;0.935402;-0.02163;-24.254276;0
-24.24585;4.84088;-20.47007;0;;;;;;;0.943829;-0.02163;-24.24585;0
-24.237421;4.971759;-20.427931;0;;;;;;;0.952257;-0.02163;-24.237421;0
-24.228994;5.118057;-20.385792;0;;;;;;;0.960684;-0.02163;-24.228994;0
-24.220568;5.280785;-20.343653;0;;;;;;;0.96911;-0.02163;-24.220568;0
-24.212141;5.458238;-20.301514;0;;;;;;;0.977537;-0.02163;-24.212141;0
-24.203714;5.638264;-20.259375;0;;;;;;;0.985964;-0.02163;-24.203714;0
-24.195286;5.831554;-20.217236;0;;;;;;;0.994392;-0.02163;-24.195286;0
-24.186859;6.022941;-20.175095;0;;;;;;;1.002819;-0.02163;-24.186859;0
-24.178432;6.224703;-20.132956;0;;;;;;;1.011246;-0.02163;-24.178432;0
-24.170006;6.432071;-20.090816;0;;;;;;;1.019672;-0.02163;-24.170006;0
-24.161579;6.645919;-20.048677;0;;;;;;;1.028099;-0.02163;-24.161579;0
-24.153151;6.872533;-20.006538;0;;;;;;;1.036528;-0.02163;-24.153151;0
-24.144724;7.108483;-19.964397;0;;;;;;;1.044954;-0.02163;-24.144724;0
-24.136297;7.340617;-19.92226;0;;;;;;;1.053381;-0.02163;-24.136297;0
-24.127871;7.573713;-19.880119;0;;;;;;;1.061808;-0.02163;-24.127871;0
-24.119444;7.821838;-19.83798;0;;;;;;;1.070234;-0.02163;-24.119444;0
-24.111015;8.07955;-19.795841;0;;;;;;;1.078663;-0.02163;-24.111015;0
-24.102589;8.355454;-19.753702;0;;;;;;;1.08709;-0.02163;-24.102589;0
-24.094162;8.63691;-19.711563;0;;;;;;;1.095516;-0.02163;-24.094162;0
-24.085735;8.915379;-19.669422;0;;;;;;;1.103943;-0.02163;-24.085735;0
-24.077309;9.201972;-19.627285;0;;;;;;;1.11237;-0.02163;-24.077309;0
-24.06888;9.483253;-19.585144;0;;;;;;;1.120798;-0.02163;-24.06888;0
-24.060453;9.760778;-19.543005;0;;;;;;;1.129225;-0.02163;-24.060453;0
-24.052027;10.049669;-19.500866;0;;;;;;;1.137651;-0.02163;-24.052027;0
-24.0436;10.335457;-19.458727;0;;;;;;;1.146078;-0.02163;-24.0436;0
-24.035173;10.612891;-19.416588;0;;;;;;;1.154505;-0.02163;-24.035173;0
-24.026745;10.885512;-19.374447;0;;;;;;;1.162933;-0.02163;-24.026745;0
-24.018318;11.141675;-19.332308;0;;;;;;;1.17136;-0.02163;-24.018318;0
-24.009892;11.391098;-19.290169;0;;;;;;;1.179787;-0.02163;-24.009892;0
-24.001465;11.634828;-19.24803;0;;;;;;;1.188213;-0.02163;-24.001465;0
-23.993038;11.863573;-19.205891;0;;;;;;;1.19664;-0.02163;-23.993038;0
-23.98461;12.080969;-19.163752;0;;;;;;;1.205069;-0.02163;-23.98461;0
-23.976183;12.28322;-19.121613;0;;;;;;;1.213495;-0.02163;-23.976183;0
-23.967756;12.47318;-19.079472;0;;;;;;;1.221922;-0.02163;-23.967756;0
-23.95933;12.652437;-19.037333;0;;;;;;;1.230349;-0.02163;-23.95933;0
-23.950903;12.807027;-18.995193;0;;;;;;;1.238775;-0.02163;-23.950903;0
-23.942474;12.943499;-18.953054;0;;;;;;;1.247204;-0.02163;-23.942474;0
-23.934048;13.071732;-18.910915;0;;;;;;;1.25563;-0.02163;-23.934048;0
-23.925621;13.183909;-18.868774;0;;;;;;;1.264057;-0.02163;-23.925621;0
