Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.472174;5.041182;-17.722607;0;;;;;;;0.750109;0.112986;-23.721985;0.047018
-24.46402;5.115252;-17.64109;0;;;;;;;0.758263;0.113746;-23.705679;0.047136
-24.455868;5.187056;-17.55957;0;;;;;;;0.766415;0.114506;-23.689371;0.047253
-24.447714;5.256712;-17.478054;0;;;;;;;0.774569;0.115266;-23.673063;0.047429
-24.43956;5.322214;-17.396534;0;;;;;;;0.782722;0.116026;-23.656755;0.047616
-24.431406;5.387632;-17.315018;0;;;;;;;0.790876;0.116785;-23.640448;0.047802
-24.423254;5.449301;-17.233498;0;;;;;;;0.799028;0.117545;-23.62414;0.048074
-24.4151;5.507648;-17.151981;0;;;;;;;0.807182;0.118305;-23.607832;0.048368
-24.406946;5.562448;-17.070461;0;;;;;;;0.815336;0.119065;-23.591526;0.048709
-24.398794;5.614794;-16.988945;0;;;;;;;0.823488;0.119864;-23.575218;0.049082
-24.39064;5.66435;-16.907425;0;;;;;;;0.831642;0.120664;-23.55891;0.049504
-24.382486;5.711103;-16.825909;0;;;;;;;0.839796;0.121464;-23.542603;0.049951
-24.374332;5.754737;-16.744389;0;;;;;;;0.84795;0.122263;-23.526295;0.050441
-24.36618;5.795966;-16.662872;0;;;;;;;0.856102;0.123063;-23.509987;0.051018
-24.358027;5.833968;-16.581352;0;;;;;;;0.864256;0.123862;-23.493679;0.051656
-24.349873;5.868518;-16.499836;0;;;;;;;0.87241;0.124662;-23.477371;0.052367
-24.341721;5.899189;-16.418316;0;;;;;;;0.880562;0.125461;-23.461065;0.053107
-24.333567;5.927822;-16.3368;0;;;;;;;0.888716;0.126261;-23.444757;0.053921
-24.325413;5.955066;-16.25528;0;;;;;;;0.89687;0.127061;-23.42845;0.054859
-24.317261;5.98114;-16.173763;0;;;;;;;0.905022;0.127899;-23.412142;0.055878
-24.309107;6.005987;-16.092243;0;;;;;;;0.913176;0.128738;-23.395834;0.056939
-24.300953;6.027715;-16.010725;0;;;;;;;0.921329;0.129577;-23.379526;0.058048
-24.292799;6.048399;-15.929207;0;;;;;;;0.929483;0.130416;-23.363218;0.05922
-24.284647;6.068608;-15.847689;0;;;;;;;0.937635;0.131254;-23.346912;0.060484
-24.276493;6.086242;-15.766171;0;;;;;;;0.945789;0.132093;-23.330605;0.061835
-24.268339;6.103802;-15.684652;0;;;;;;;0.953943;0.132932;-23.314297;0.063268
-24.260187;6.123489;-15.603134;0;;;;;;;0.962095;0.133771;-23.297989;0.064788
-24.252033;6.143359;-15.521616;0;;;;;;;0.970249;0.134609;-23.281681;0.066389
-24.243879;6.162818;-15.440098;0;;;;;;;0.978403;0.135448;-23.265373;0.06808
-24.235725;6.184236;-15.35858;0;;;;;;;0.986557;0.136325;-23.249065;0.069866
-24.227573;6.206832;-15.277061;0;;;;;;;0.994709;0.137203;-23.232758;0.071748
-24.219419;6.228226;-15.195543;0;;;;;;;1.002863;0.13808;-23.216452;0.0737
-24.211266;6.25131;-15.114025;0;;;;;;;1.011017;0.138957;-23.200144;0.075715
-24.203114;6.276456;-15.032507;0;;;;;;;1.019169;0.139835;-23.183836;0.07786
-24.19496;6.302223;-14.950989;0;;;;;;;1.027323;0.140712;-23.167528;0.080076
-24.186806;6.330086;-14.869471;0;;;;;;;1.035477;0.141589;-23.15122;0.082396
-24.178654;6.36069;-14.787952;0;;;;;;;1.043629;0.142467;-23.134912;0.084802
-24.1705;6.392841;-14.706434;0;;;;;;;1.051783;0.143344;-23.118605;0.087335
-24.162346;6.426966;-14.624916;0;;;;;;;1.059937;0.144221;-23.102299;0.089925
-24.154192;6.463105;-14.543398;0;;;;;;;1.06809;0.144903;-23.085991;0.092647
-24.14604;6.502609;-14.46188;0;;;;;;;1.076242;0.145584;-23.069683;0.095464
-24.137886;6.545346;-14.380362;0;;;;;;;1.084396;0.146266;-23.053375;0.098414
-24.129732;6.59057;-14.298843;0;;;;;;;1.09255;0.146947;-23.037067;0.101463
-24.12158;6.636766;-14.217325;0;;;;;;;1.100702;0.147629;-23.02076;0.104608
-24.113426;6.684304;-14.135807;0;;;;;;;1.108856;0.14831;-23.004452;0.107901
-24.105272;6.732743;-14.054289;0;;;;;;;1.11701;0.148992;-22.988144;0.111333
-24.097118;6.783706;-13.972771;0;;;;;;;1.125164;0.149673;-22.971838;0.114919
-24.088966;6.837138;-13.891253;0;;;;;;;1.133316;0.150355;-22.95553;0.118595
-24.080812;6.890625;-13.809734;0;;;;;;;1.14147;0.151037;-22.939222;0.122356
-24.072659;6.944455;-13.728216;0;;;;;;;1.149624;0.151739;-22.922915;0.126267
-24.064507;6.999627;-13.646698;0;;;;;;;1.157776;0.152441;-22.906607;0.130297
-24.056353;7.056105;-13.56518;0;;;;;;;1.16593;0.153144;-22.890299;0.134464
-24.048199;7.109119;-13.483662;0;;;;;;;1.174084;0.153846;-22.873991;0.138789
-24.040047;7.162264;-13.402143;0;;;;;;;1.182238;0.154549;-22.857685;0.143201
-24.031893;7.214187;-13.320624;0;;;;;;;1.19039;0.155251;-22.841377;0.147712
-24.023739;7.264089;-13.239106;0;;;;;;;1.198544;0.155953;-22.825069;0.152288
-24.015585;7.311548;-13.157588;0;;;;;;;1.206697;0.156656;-22.808762;0.157017
-24.007433;7.356962;-13.07607;0;;;;;;;1.214849;0.157358;-22.792454;0.161874
-23.999279;7.399403;-12.994552;0;;;;;;;1.223003;0.158061;-22.776146;0.166881
-23.991125;7.438724;-12.913033;0;;;;;;;1.231157;0.159031;-22.759838;0.172069
-23.982971;7.474422;-12.831515;0;;;;;;;1.239309;0.160002;-22.74353;0.177429
-23.974819;7.505082;-12.749997;0;;;;;;;1.247463;0.160972;-22.727224;0.182959
-23.966665;jul.02;-12.668479;0;;;;;;;1.255617;0.161942;-22.710917;0.188642
-23.958511;7.549502;-12.586961;0;;;;;;;1.263771;0.162913;-22.694609;0.194447
-23.950359;7.564665;-12.505443;0;;;;;;;1.271923;0.163883;-22.678301;0.200321
-23.942205;7.574528;-12.423924;0;;;;;;;1.280077;0.164854;-22.661993;0.20637
-23.934052;7.578091;-12.342406;0;;;;;;;1.288231;0.165824;-22.645685;0.212612
-23.9259;7.576292;-12.260888;0;;;;;;;1.296383;0.166795;-22.629377;0.219023
-23.917746;7.567517;-12.17937;0;;;;;;;1.304537;0.167765;-22.613071;0.225598
-23.909592;7.551889;-12.097852;0;;;;;;;1.312691;0.168262;-22.596764;0.232319
-23.901438;7.531146;-12.016334;0;;;;;;;1.320845;0.168759;-22.580456;0.239198
-23.893286;7.504765;-11.934815;0;;;;;;;1.328997;0.169255;-22.564148;0.246213
-23.885132;7.471494;-11.853297;0;;;;;;;1.337151;0.169752;-22.54784;0.253386
-23.876978;7.430896;-11.771779;0;;;;;;;1.345304;0.170249;-22.531532;0.260729
-23.868826;7.384086;-11.690261;0;;;;;;;1.353456;0.170746;-22.515224;0.268218
-23.860672;7.331512;-11.608743;0;;;;;;;1.36161;0.171242;-22.498917;0.275889
-23.852518;7.272562;-11.527225;0;;;;;;;1.369764;0.171739;-22.482611;0.28373
-23.844364;7.208272;-11.445706;0;;;;;;;1.377916;0.172236;-22.466303;0.291685
-23.836212;7.13899;-11.364188;0;;;;;;;1.38607;0.172733;-22.449995;0.299786
