Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-23.787457;-10.622199;;;;;;;1.434834;0.200557;-22.352625;94.280563;-10.87361;0
-23.779305;-10.745969;;;;;;;1.442986;0.201432;-22.336321;94.237358;-10.792083;0
-23.771152;-10.868755;;;;;;;1.451138;0.202308;-22.320015;94.191734;-10.710557;0
-23.762999;-10.994082;;;;;;;1.459291;0.203183;-22.303711;94.142761;-10.62903;0
-23.754847;-11.120708;;;;;;;1.467443;0.204058;-22.287405;94.089172;-10.547503;0
-23.746695;-11.2474;;;;;;;1.475595;0.204505;-22.271101;94.031929;-10.465977;0
-23.738543;-11.375652;;;;;;;1.483747;0.204952;-22.254795;93.970535;-10.38445;0
-23.730389;-11.505856;;;;;;;1.491901;0.205399;-22.238491;93.904755;-10.302923;0
-23.722237;-11.635761;;;;;;;1.500053;0.205846;-22.222185;93.83493;-10.221397;0
-23.714085;-11.768536;;;;;;;1.508205;0.206293;-22.205881;93.759163;-10.139871;0
-23.705933;-11.899251;;;;;;;1.516357;0.20674;-22.189575;93.677559;-10.058344;0
-23.697779;-12.027877;;;;;;;1.524511;0.207187;-22.173271;93.590134;-9.976817;0
-23.689627;-12.158635;;;;;;;1.532663;0.207634;-22.156967;93.497192;-9.89529;0
-23.681475;-12.28941;;;;;;;1.540815;0.208081;-22.140661;93.397575;-9.813764;0
-23.673323;-12.420612;;;;;;;1.548967;0.208528;-22.124357;93.291435;-9.732238;0
-23.665169;-12.553761;;;;;;;1.557121;0.209447;-22.108051;93.179893;-9.650711;0
-23.657017;-12.68458;;;;;;;1.565273;0.210366;-22.091747;93.061546;-9.569184;0
-23.648865;-12.818173;;;;;;;1.573425;0.211285;-22.075441;92.934982;-9.487658;0
-23.640713;-12.949392;;;;;;;1.581577;0.212204;-22.059137;92.800835;-9.406131;0
-23.632561;-13.081252;;;;;;;1.589729;0.213123;-22.042831;92.657722;-9.324605;0
-23.624407;-13.213482;;;;;;;1.597883;0.214043;-22.026527;92.505753;-9.243078;0
-23.616255;-13.345496;;;;;;;1.606035;0.214962;-22.010221;92.345131;-9.161551;0
-23.608103;-13.477422;;;;;;;1.614187;0.215881;-21.993917;92.17543;-9.080025;0
-23.599951;-13.61028;;;;;;;1.622339;0.2168;-21.977612;91.995605;-8.998499;0
-23.591797;-13.744422;;;;;;;1.630493;0.217719;-21.961308;91.806435;-8.916971;0
-23.583645;-13.87749;;;;;;;1.638645;0.218188;-21.945002;91.607849;-8.835445;0
-23.575493;-14.009941;;;;;;;1.646797;0.218656;-21.928698;91.399422;-8.753918;0
-23.567341;-14.143005;;;;;;;1.654949;0.219125;-21.912392;91.181885;-8.672392;0
-23.559187;-14.275988;;;;;;;1.663103;0.219593;-21.896088;90.956238;-8.590866;0
-23.551035;-14.40778;;;;;;;1.671255;0.220061;-21.879784;90.720245;-8.509338;0
-23.542883;-14.538401;;;;;;;1.679407;0.22053;-21.863478;90.470459;-8.427813;0
-23.534731;-14.668622;;;;;;;1.687559;0.220998;-21.847174;90.206787;-8.346285;0
-23.526577;-14.799167;;;;;;;1.695713;0.221467;-21.830868;89.930801;-8.264759;0
-23.518425;-14.928881;;;;;;;1.703865;0.221935;-21.814564;89.642334;-8.183231;0
-23.510273;-15.057082;;;;;;;1.712017;0.222403;-21.798258;89.342171;-8.101706;0
-23.502121;-15.184772;;;;;;;1.720169;0.223365;-21.781954;89.031029;-8.02018;0
-23.493969;-15.312778;;;;;;;1.728323;0.224326;-21.765648;88.707008;-7.938652;0
-23.485815;-15.440012;;;;;;;1.736475;0.225288;-21.749344;88.368614;-7.857126;0
-23.477663;-15.565686;;;;;;;1.744627;0.226249;-21.733038;88.016571;-7.775599;0
-23.469511;-15.691786;;;;;;;1.752779;0.22721;-21.716734;87.651711;-7.694073;0
-23.461357;-15.817401;;;;;;;1.760931;0.228172;-21.700428;87.273285;-7.612547;0
-23.453205;-15.942788;;;;;;;1.769085;0.229133;-21.684124;86.882401;-7.531019;0
-23.445053;-16.067505;;;;;;;1.777237;0.230094;-21.667818;86.480469;-7.449493;0
-23.436901;-16.191315;;;;;;;1.785389;0.231056;-21.651514;86.063812;-7.367966;0
-23.428749;-16.313833;;;;;;;1.793541;0.232017;-21.635208;85.632637;-7.28644;0
-23.420595;-16.436346;;;;;;;1.801695;0.232506;-21.618904;85.189453;-7.204912;0
-23.412443;-16.559486;;;;;;;1.809847;0.232995;-21.6026;84.731323;-7.123386;0
-23.404291;-16.68211;;;;;;;1.817999;0.233484;-21.586294;84.257561;-7.041861;0
-23.396139;-16.803204;;;;;;;1.826151;0.233973;-21.569988;83.770859;-6.960333;0
-23.387985;-16.923813;;;;;;;1.834305;0.234462;-21.553684;83.271042;-6.878807;0
-23.379833;-17.043341;;;;;;;1.842457;0.234951;-21.53738;82.758438;-6.797279;0
-23.371681;-17.163252;;;;;;;1.850609;0.23544;-21.521074;82.234207;-6.715754;0
-23.363529;-17.28327;;;;;;;1.858761;0.235929;-21.50477;81.698914;-6.634228;0
-23.355375;-17.401934;;;;;;;1.866915;0.236418;-21.488464;81.153244;-6.5527;0
-23.347223;-17.518541;;;;;;;1.875067;0.236907;-21.47216;80.594269;-6.471174;0
-23.339071;-17.634439;;;;;;;1.883219;0.237909;-21.455854;80.023712;-6.389647;0
-23.330919;-17.750259;;;;;;;1.891371;0.23891;-21.43955;79.440392;-6.308121;0
-23.322765;-17.863771;;;;;;;1.899525;0.239912;-21.423244;78.842178;-6.226595;0
-23.314613;-17.97657;;;;;;;1.907677;0.240914;-21.40694;78.233932;-6.145067;0
-23.306461;-18.09178;;;;;;;1.915829;0.241915;-21.390635;77.617493;-6.063541;0
-23.298309;-18.206398;;;;;;;1.923981;0.242917;-21.374331;76.989555;-5.982014;0
-23.290157;-18.320765;;;;;;;1.932133;0.243919;-21.358025;76.356133;-5.900488;0
-23.282003;-18.434002;;;;;;;1.940287;0.24492;-21.341721;75.718468;-5.81896;0
-23.273851;-18.546419;;;;;;;1.948439;0.245922;-21.325417;75.069382;-5.737434;0
-23.265699;-18.657701;;;;;;;1.956591;0.246924;-21.309111;74.412979;-5.655909;0
-23.257547;-18.768673;;;;;;;1.964743;0.247432;-21.292805;73.746994;-5.574381;0
