Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-24.76346;13.827349;;;;;;;0.458761;0.111423;-24.304682;0.038719;-20.635387;0
-24.755268;13.904331;;;;;;;0.466953;0.111533;-24.288296;0.03875;-20.553478;0
-24.747076;13.995581;;;;;;;0.475145;0.111642;-24.271912;0.038778;-20.471571;0
-24.738884;14.110324;;;;;;;0.483337;0.111752;-24.255527;0.038792;-20.389664;0
-24.730692;14.250747;;;;;;;0.491529;0.111862;-24.239143;0.038801;-20.307755;0
-24.7225;14.422012;;;;;;;0.499722;0.111983;-24.222757;0.038815;-20.225847;0
-24.714308;14.618794;;;;;;;0.507914;0.112104;-24.206373;0.038817;-20.14394;0
-24.706116;14.847771;;;;;;;0.516106;0.112225;-24.189989;0.038818;-20.062033;0
-24.697924;15.116238;;;;;;;0.524298;0.112346;-24.173603;0.038833;-19.980125;0
-24.689732;15.426248;;;;;;;0.53249;0.112467;-24.157219;0.038868;-19.898216;0
-24.68154;15.779562;;;;;;;0.540682;0.112588;-24.140835;0.038885;-19.816309;0
-24.673347;16.173227;;;;;;;0.548874;0.112709;-24.124451;0.038889;-19.734402;0
-24.665155;16.60792;;;;;;;0.557066;0.11283;-24.108065;0.03893;-19.652493;0
-24.656963;17.081898;;;;;;;0.565258;0.112951;-24.091681;0.038964;-19.570585;0
-24.648771;17.599142;;;;;;;0.57345;0.113072;-24.075296;0.038988;-19.488678;0
-24.640579;18.149408;;;;;;;0.581642;0.113177;-24.05891;0.039025;-19.406771;0
-24.632385;18.735872;;;;;;;0.589836;0.113282;-24.042526;0.039039;-19.324863;0
-24.624193;19.36561;;;;;;;0.598028;0.113387;-24.026142;0.039059;-19.242954;0
-24.616001;20.037008;;;;;;;0.60622;0.113492;-24.009758;0.039049;-19.161047;0
-24.607809;20.74358;;;;;;;0.614412;0.113597;-23.993372;0.039088;-19.07914;0
-24.599617;21.492037;;;;;;;0.622604;0.113702;-23.976988;0.039174;-18.997231;0
-24.591425;22.274664;;;;;;;0.630796;0.113807;-23.960604;0.039202;-18.915323;0
-24.583233;23.09115;;;;;;;0.638988;0.113912;-23.94422;0.039235;-18.833416;0
-24.575041;23.941998;;;;;;;0.647181;0.114017;-23.927834;0.039298;-18.751509;0
-24.566849;24.819054;;;;;;;0.655373;0.114122;-23.911449;0.039346;-18.669601;0
-24.558657;25.718943;;;;;;;0.663565;0.114234;-23.895065;0.039363;-18.587692;0
-24.550465;26.634092;;;;;;;0.671757;0.114346;-23.878681;0.03942;-18.505785;0
-24.542273;27.570087;;;;;;;0.679949;0.114458;-23.862295;0.039488;-18.423878;0
-24.534081;28.525791;;;;;;;0.688141;0.114571;-23.845911;0.039566;-18.341969;0
-24.525888;29.490059;;;;;;;0.696333;0.114683;-23.829527;0.039626;-18.260061;0
