Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.741598;0.195151;-22.94302;0;;;;;;;0.449625;0.007063;-24.741598;0
-24.734228;0.21319;-22.906164;0;;;;;;;0.456995;0.007063;-24.734228;0
-24.726856;0.229646;-22.869308;0;;;;;;;0.464367;0.007063;-24.726856;0
-24.719486;0.249082;-22.832453;0;;;;;;;0.471737;0.007063;-24.719486;0
-24.712116;0.267681;-22.795597;0;;;;;;;0.479109;0.007063;-24.712116;0
-24.704744;0.291062;-22.758741;0;;;;;;;0.486479;0.007063;-24.704744;0
-24.697374;0.315158;-22.721886;0;;;;;;;0.493849;0.007063;-24.697374;0
-24.690002;0.341278;-22.68503;0;;;;;;;0.501221;0.007063;-24.690002;0
-24.682632;0.370941;-22.648174;0;;;;;;;0.508591;0.007063;-24.682632;0
-24.675261;0.399939;-22.611319;0;;;;;;;0.515963;0.007063;-24.675261;0
-24.667891;0.431215;-22.574463;0;;;;;;;0.523333;0.007063;-24.667891;0
-24.660519;0.466136;-22.537607;0;;;;;;;0.530704;0.007063;-24.660519;0
-24.653149;0.500634;-22.500751;0;;;;;;;0.538074;0.007063;-24.653149;0
-24.645777;0.536621;-22.463894;0;;;;;;;0.545446;0.007063;-24.645777;0
-24.638407;0.573075;-22.42704;0;;;;;;;0.552816;0.007063;-24.638407;0
-24.631035;0.60885;-22.390182;0;;;;;;;0.560188;0.007063;-24.631035;0
-24.623665;0.647249;-22.353327;0;;;;;;;0.567558;0.007063;-24.623665;0
-24.616293;0.682562;-22.316471;0;;;;;;;0.57493;0.007063;-24.616293;0
-24.608923;0.718642;-22.279615;0;;;;;;;0.5823;0.007063;-24.608923;0
-24.601551;0.752762;-22.24276;0;;;;;;;0.589672;0.007063;-24.601551;0
-24.594181;0.788822;-22.205904;0;;;;;;;0.597042;0.007063;-24.594181;0
-24.586811;0.824828;-22.169048;0;;;;;;;0.604412;0.007063;-24.586811;0
-24.579439;0.860975;-22.132193;0;;;;;;;0.611784;0.007063;-24.579439;0
-24.572069;0.896965;-22.095337;0;;;;;;;0.619154;0.007063;-24.572069;0
-24.564697;0.930235;-22.058481;0;;;;;;;0.626526;0.007063;-24.564697;0
-24.557327;0.963969;-22.021626;0;;;;;;;0.633896;0.007063;-24.557327;0
-24.549955;0.999855;-21.98477;0;;;;;;;0.641268;0.007063;-24.549955;0
-24.542585;1.038184;-21.947914;0;;;;;;;0.648638;0.007063;-24.542585;0
-24.535213;1.076479;-21.911058;0;;;;;;;0.65601;0.007063;-24.535213;0
-24.527843;1.112547;-21.874203;0;;;;;;;0.66338;0.007063;-24.527843;0
-24.520472;1.149642;-21.837347;0;;;;;;;0.670752;0.007063;-24.520472;0
-24.513102;1.185767;-21.800491;0;;;;;;;0.678122;0.007063;-24.513102;0
-24.50573;1.223852;-21.763636;0;;;;;;;0.685493;0.007063;-24.50573;0
-24.49836;1.262626;-21.72678;0;;;;;;;0.692863;0.007063;-24.49836;0
-24.490988;1.300237;-21.689922;0;;;;;;;0.700235;0.007063;-24.490988;0
-24.483618;1.335896;-21.653069;0;;;;;;;0.707605;0.007063;-24.483618;0
-24.476246;1.37325;-21.616211;0;;;;;;;0.714977;0.007063;-24.476246;0
-24.468876;1.408993;-21.579355;0;;;;;;;0.722347;0.007063;-24.468876;0
-24.461506;1.446999;-21.5425;0;;;;;;;0.729717;0.007063;-24.461506;0
-24.454134;1.483309;-21.505644;0;;;;;;;0.737089;0.007063;-24.454134;0
-24.446764;1.522578;-21.468788;0;;;;;;;0.744459;0.007063;-24.446764;0
-24.439392;1.561577;-21.431932;0;;;;;;;0.751831;0.007063;-24.439392;0
-24.432022;1.601357;-21.395077;0;;;;;;;0.759201;0.007063;-24.432022;0
-24.42465;1.643982;-21.358221;0;;;;;;;0.766573;0.007063;-24.42465;0
-24.41728;1.685284;-21.321365;0;;;;;;;0.773943;0.007063;-24.41728;0
-24.409908;1.72927;-21.28451;0;;;;;;;0.781315;0.007063;-24.409908;0
-24.402538;1.772966;-21.247654;0;;;;;;;0.788685;0.007063;-24.402538;0
-24.395166;1.816065;-21.210798;0;;;;;;;0.796057;0.007063;-24.395166;0
-24.387796;1.860478;-21.173943;0;;;;;;;0.803427;0.007063;-24.387796;0
-24.380424;1.905753;-21.137087;0;;;;;;;0.810799;0.007063;-24.380424;0
-24.373055;1.952543;-21.100231;0;;;;;;;0.818169;0.007063;-24.373055;0
-24.365683;2.000984;-21.063375;0;;;;;;;0.825541;0.007063;-24.365683;0
-24.358313;2.047377;-21.02652;0;;;;;;;0.832911;0.007063;-24.358313;0
-24.350941;2.095055;-20.989664;0;;;;;;;0.840281;0.007063;-24.350941;0
-24.343571;2.144893;-20.952808;0;;;;;;;0.847652;0.007063;-24.343571;0
-24.336201;2.197688;-20.915951;0;;;;;;;0.855022;0.007063;-24.336201;0
-24.328829;2.253361;-20.879097;0;;;;;;;0.862394;0.007063;-24.328829;0
-24.321459;2.309798;-20.842239;0;;;;;;;0.869764;0.007063;-24.321459;0
