Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;;Conc B;
ml;mAU;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm;ml;%
-24.543388;11.955256;;;;;;;0.679161;-1.009259;-23.864197;0.182711;-18.429747;0
-24.535206;12.357212;;;;;;;0.687344;-1.009259;-23.847832;0.182739;-18.347906;0
-24.527023;12.769643;;;;;;;0.695526;-1.009259;-23.831467;0.182791;-18.266064;0
-24.518841;13.188301;;;;;;;0.703709;-1.009259;-23.8151;0.182853;-18.184223;0
-24.510658;13.612762;;;;;;;0.711891;-1.009259;-23.798735;0.182901;-18.102383;0
-24.502476;14.046294;;;;;;;0.720074;-1.009259;-23.78237;0.182959;-18.020542;0
-24.494293;14.485784;;;;;;;0.728256;-1.009259;-23.766003;0.182957;-17.938702;0
-24.486111;14.929852;;;;;;;0.736439;-1.009259;-23.749638;0.182975;-17.856859;0
-24.477928;15.375505;;;;;;;0.744621;-1.009259;-23.733273;0.182988;-17.775019;0
-24.469744;15.823865;;;;;;;0.752806;-1.009259;-23.716906;0.18299;-17.693178;0
-24.461561;16.270811;;;;;;;0.760988;-1.009259;-23.700541;0.183011;-17.611336;0
-24.453379;16.71773;;;;;;;0.769171;-1.009259;-23.684175;0.183059;-17.529495;0
-24.445196;17.162817;;;;;;;0.777353;-1.009259;-23.667809;0.183058;-17.447655;0
-24.437014;17.603411;;;;;;;0.785536;-1.009259;-23.651443;0.183029;-17.365814;0
-24.428831;18.039215;;;;;;;0.793718;-1.009259;-23.635078;0.183008;-17.283972;0
-24.420649;18.46574;;;;;;;0.801901;-1.009259;-23.618711;0.182993;-17.202131;0
-24.412466;18.882725;;;;;;;0.810083;-1.009259;-23.602346;0.183029;-17.120291;0
-24.404284;19.285194;;;;;;;0.818266;-1.009259;-23.585981;0.183049;-17.038448;0
-24.396101;19.678431;;;;;;;0.826448;-1.009259;-23.569614;0.183052;-16.956608;0
-24.387918;20.058308;;;;;;;0.834631;-1.009259;-23.553249;0.182999;-16.874767;0
-24.379736;20.422607;;;;;;;0.842813;-1.009259;-23.536884;0.182954;-16.792927;0
-24.371553;20.769014;;;;;;;0.850996;-1.009259;-23.520519;0.18291;-16.711086;0
-24.363369;21.101114;;;;;;;0.859179;-1.009259;-23.504152;0.182877;-16.629246;0
-24.355186;21.412745;;;;;;;0.867363;-1.009259;-23.487787;0.18282;-16.547403;0
-24.347004;21.707771;;;;;;;0.875546;-1.009259;-23.47142;0.182747;-16.465563;0
-24.338821;21.982313;;;;;;;0.883728;-1.009259;-23.455055;0.182665;-16.38372;0
-24.330639;22.235701;;;;;;;0.891911;-1.009259;-23.43869;0.182572;-16.30188;0
-24.322456;22.473965;;;;;;;0.900093;-1.009259;-23.422325;0.182507;-16.220039;0
-24.314274;22.688385;;;;;;;0.908276;-1.009259;-23.405958;0.182457;-16.138199;0
-24.306091;22.882526;;;;;;;0.916458;-1.009259;-23.389593;0.182384;-16.056358;0
-24.297909;23.055174;;;;;;;0.924641;-1.009259;-23.373226;0.18228;-15.974517;0
-24.289726;23.206324;;;;;;;0.932823;-1.009259;-23.356861;0.182148;-15.892675;0
-24.281544;23.335779;;;;;;;0.941006;-1.009259;-23.340496;0.182001;-15.810835;0
-24.273361;23.447245;;;;;;;0.949188;-1.009259;-23.324131;0.181829;-15.728993;0
-24.265179;23.538263;;;;;;;0.957371;-1.009259;-23.307764;0.181623;-15.647153;0
-24.256996;23.610115;;;;;;;0.965553;-1.009259;-23.291399;0.1814;-15.565311;0
-24.248814;23.662066;;;;;;;0.973736;-1.009259;-23.275032;0.181169;-15.483471;0
-24.240629;23.697723;;;;;;;0.98192;-1.009259;-23.258667;0.180912;-15.401629;0
-24.232447;23.716616;;;;;;;0.990103;-1.009259;-23.242302;0.18064;-15.319789;0
-24.224264;23.717304;;;;;;;0.998285;-1.009259;-23.225937;0.180335;-15.237947;0
-24.216082;23.702955;;;;;;;1.006468;-1.009259;-23.20957;0.179962;-15.156107;0
-24.207899;23.674332;;;;;;;1.01465;-1.009259;-23.193205;0.179551;-15.074265;0
-24.199717;23.632124;;;;;;;1.022833;-1.009259;-23.176838;0.179092;-14.992425;0
-24.191534;23.578032;;;;;;;1.031015;-1.009259;-23.160473;0.178607;-14.910583;0
-24.183352;23.511549;;;;;;;1.039198;-1.009259;-23.144108;0.178097;-14.828743;0
-24.175169;23.434906;;;;;;;1.04738;-1.009259;-23.127743;0.177533;-14.746902;0
-24.166986;23.350489;;;;;;;1.055563;-1.009259;-23.111376;0.176941;-14.66506;0
-24.158804;23.256821;;;;;;;1.063745;-1.009259;-23.095011;0.176267;-14.58322;0
-24.150621;23.154234;;;;;;;1.071928;-1.009259;-23.078644;0.175512;-14.501378;0
-24.142439;23.04574;;;;;;;1.080111;-1.009259;-23.062279;0.174686;-14.419538;0
-24.134254;22.932718;;;;;;;1.088293;-1.009259;-23.045914;0.173795;-14.337696;0
-24.126072;22.815828;;;;;;;1.096478;-1.009259;-23.029549;0.172866;-14.255856;0
-24.117889;22.694954;;;;;;;1.10466;-1.009259;-23.013182;0.171834;-14.174014;0
-24.109707;22.571562;;;;;;;1.112843;-1.009259;-22.996817;0.170698;-14.092174;0
-24.101524;22.446098;;;;;;;1.121025;-1.009259;-22.98045;0.169537;-14.010332;0
-24.093342;22.318897;;;;;;;1.129208;-1.009259;-22.964085;0.168363;-13.928492;0
-24.085159;22.19153;;;;;;;1.13739;-1.009259;-22.94772;0.167082;-13.84665;0
-24.076977;22.065207;;;;;;;1.145573;-1.009259;-22.931355;0.165766;-13.76481;0
-24.068794;21.939846;;;;;;;1.153755;-1.009259;-22.914988;0.164389;-13.682968;0
-24.060612;21.814554;;;;;;;1.161938;-1.009259;-22.898623;0.162872;-13.601128;0
-24.052429;21.690556;;;;;;;1.17012;-1.009259;-22.882256;0.161352;-13.519286;0
-24.044247;21.566029;;;;;;;1.178303;-1.009259;-22.865891;0.159832;-13.437446;0
-24.036064;21.442829;;;;;;;1.186485;-1.009259;-22.849525;0.158247;-13.355604;0
-24.027882;21.321438;;;;;;;1.194668;-1.009259;-22.83316;0.156644;-13.273764;0
-24.019699;21.201984;;;;;;;1.20285;-1.009259;-22.816793;0.155055;-13.191922;0
-24.011515;21.081951;;;;;;;1.211035;-1.009259;-22.800428;0.15343;-13.110082;0
-24.003332;20.961451;;;;;;;1.219217;-1.009259;-22.784061;0.151815;-13.02824;0
-23.99515;20.840414;;;;;;;jan.74;-1.009259;-22.767696;0.150257;-12.9464;0
-23.986967;20.718283;;;;;;;1.235582;-1.009259;-22.751331;0.148753;-12.864558;0
-23.978785;20.595518;;;;;;;1.243765;-1.009259;-22.734966;0.147233;-12.782718;0
-23.970602;20.468374;;;;;;;1.251947;-1.009259;-22.718599;0.145749;-12.700876;0
-23.96242;20.337425;;;;;;;1.26013;-1.009259;-22.702234;0.144313;-12.619036;0
-23.954237;20.204447;;;;;;;1.268312;-1.009259;-22.685867;0.142923;-12.537194;0
-23.946054;20.068211;;;;;;;1.276495;-1.009259;-22.669502;0.141593;-12.455354;0
-23.937872;19.929558;;;;;;;1.284678;-1.009259;-22.653137;0.140349;-12.373512;0
-23.929689;19.786854;;;;;;;1.29286;-1.009259;-22.636772;0.139137;-12.291672;0
-23.921507;19.637602;;;;;;;1.301043;-1.009259;-22.620405;0.137993;-12.20983;0
-23.913324;19.484491;;;;;;;1.309225;-1.009259;-22.60404;0.136923;-12.12799;0
-23.90514;19.323881;;;;;;;1.317408;-1.009259;-22.587673;0.135951;-12.046148;0
-23.896957;19.154867;;;;;;;1.325592;-1.009259;-22.571308;0.135059;-11.964308;0
-23.888775;18.97983;;;;;;;1.333775;-1.009259;-22.554943;0.134269;-11.882466;0
-23.880592;18.79632;;;;;;;1.341957;-1.009259;-22.538578;0.133551;-11.800626;0
-23.87241;18.610025;;;;;;;1.35014;-1.009259;-22.522211;0.132881;-11.718784;0
-23.864227;18.409025;;;;;;;1.358322;-1.009259;-22.505846;0.132295;-11.636944;0
-23.856045;18.20187;;;;;;;1.366505;-1.009259;-22.489479;0.131806;-11.555102;0
-23.847862;17.984137;;;;;;;1.374687;-1.009259;-22.473114;0.131403;-11.473262;0
-23.83968;17.761854;;;;;;;1.38287;-1.009259;-22.456749;0.131089;-11.39142;0
-23.831497;17.534042;;;;;;;1.391052;-1.009259;-22.440384;0.130845;-11.30958;0
-23.823315;17.297398;;;;;;;1.399235;-1.009259;-22.424017;0.13066;-11.227738;0
-23.815132;17.052137;;;;;;;1.407417;-1.009259;-22.407652;0.130538;-11.145898;0
-23.80695;16.799337;;;;;;;jan.56;-1.009259;-22.391285;0.130483;-11.064056;0
-23.798767;16.541069;;;;;;;1.423782;-1.009259;-22.37492;0.13054;-10.982216;0
-23.790585;16.27738;;;;;;;1.431965;-1.009259;-22.358555;0.130694;-10.900374;0
-23.7824;16.007771;;;;;;;1.440149;-1.009259;-22.34219;0.130882;-10.818534;0
-23.774218;15.733251;;;;;;;1.448332;-1.009259;-22.325823;0.131147;-10.736692;0
-23.766035;15.457026;;;;;;;1.456514;-1.009259;-22.309458;0.131488;-10.654852;0
-23.757853;15.175581;;;;;;;1.464697;-1.009259;-22.293093;0.131849;-10.57301;0
-23.74967;14.889528;;;;;;;1.472879;-1.009259;-22.276726;0.132268;-10.49117;0
-23.741488;14.600041;;;;;;;1.481062;-1.009259;-22.260361;0.13273;-10.409328;0
-23.733305;14.307445;;;;;;;1.489244;-1.009259;-22.243996;0.133288;-10.327488;0
-23.725122;14.011586;;;;;;;1.497427;-1.009259;-22.227629;0.133915;-10.245646;0
-23.71694;13.716306;;;;;;;1.50561;-1.009259;-22.211264;0.134553;-10.163806;0
-23.708757;13.419068;;;;;;;1.513792;-1.009259;-22.194899;0.135271;-10.081964;0
-23.700575;13.122049;;;;;;;1.521975;-1.009259;-22.178532;0.1361;-10.000124;0
-23.692392;12.825773;;;;;;;1.530157;-1.009259;-22.162167;0.136967;-9.918283;0
-23.68421;12.529082;;;;;;;1.53834;-1.009259;-22.145802;0.137875;-9.836442;0
-23.676025;12.233248;;;;;;;1.546522;-1.009259;-22.129435;0.138834;-9.754601;0
-23.667843;11.936936;;;;;;;1.554707;-1.009259;-22.11307;0.139865;-9.67276;0
-23.65966;11.643831;;;;;;;1.562889;-1.009259;-22.096704;0.140952;-9.590919;0
-23.651478;11.355749;;;;;;;1.571072;-1.009259;-22.080338;0.142098;-9.509077;0
-23.643295;11.068957;;;;;;;1.579254;-1.009259;-22.063972;0.143298;-9.427237;0
-23.635113;10.782206;;;;;;;1.587437;-1.009259;-22.047607;0.144489;-9.345395;0
-23.62693;10.497674;;;;;;;1.595619;-1.009259;-22.03124;0.145733;-9.263555;0
-23.618748;10.217099;;;;;;;1.603802;-1.009259;-22.014875;0.147038;-9.181713;0
-23.610565;9.940672;;;;;;;1.611984;-1.009259;-21.99851;0.148371;-9.099873;0
-23.602383;9.667262;;;;;;;1.620167;-1.009259;-21.982143;0.149782;-9.018032;0
-23.5942;9.39606;;;;;;;1.628349;-1.009259;-21.965778;0.151214;-8.93619;0
-23.586018;9.128721;;;;;;;1.636532;-1.009259;-21.949413;0.152649;-8.854349;0
-23.577835;8.865473;;;;;;;1.644714;-1.009259;-21.933046;0.154108;-8.772509;0
-23.569653;8.606589;;;;;;;1.652897;-1.009259;-21.916681;0.155649;-8.690668;0
-23.56147;8.352357;;;;;;;1.661079;-1.009259;-21.900316;0.157221;-8.608826;0
-23.553286;8.105608;;;;;;;1.669264;-1.009259;-21.883949;0.158825;-8.526985;0
-23.545103;7.865705;;;;;;;1.677446;-1.009259;-21.867584;0.1605;-8.445145;0
-23.536921;7.626889;;;;;;;1.685629;-1.009259;-21.851219;0.162207;-8.363304;0
-23.528738;7.392549;;;;;;;1.693811;-1.009259;-21.834852;0.163937;-8.281462;0
-23.520555;7.16434;;;;;;;1.701994;-1.009259;-21.818487;0.165679;-8.199621;0
-23.512373;6.941206;;;;;;;1.710176;-1.009259;-21.802122;0.167475;-8.117781;0
-23.50419;6.724065;;;;;;;1.718359;-1.009259;-21.785755;0.169311;-8.03594;0
-23.496008;6.511162;;;;;;;1.726542;-1.009259;-21.76939;0.171128;-7.954098;0
-23.487825;6.29941;;;;;;;1.734724;-1.009259;-21.753025;0.172947;-7.872257;0
-23.479643;6.09359;;;;;;;1.742907;-1.009259;-21.736658;0.174799;-7.790417;0
-23.47146;5.893926;;;;;;;1.751089;-1.009259;-21.720293;0.176689;-7.708576;0
-23.463278;5.697686;;;;;;;1.759272;-1.009259;-21.703928;0.178621;-7.626734;0
-23.455095;5.509903;;;;;;;1.767454;-1.009259;-21.687561;0.180591;-7.544893;0
-23.446911;5.326771;;;;;;;1.775637;-1.009259;-21.671196;0.182576;-7.463053;0
-23.438728;5.144519;;;;;;;1.783821;-1.009259;-21.654831;0.184582;-7.381212;0
-23.430546;4.967763;;;;;;;1.792004;-1.009259;-21.638464;0.186575;-7.29937;0
-23.422363;4.796927;;;;;;;1.800186;-1.009259;-21.622099;0.188537;-7.217529;0
-23.414181;4.627397;;;;;;;1.808369;-1.009259;-21.605734;0.190526;-7.135689;0
-23.405998;4.463222;;;;;;;1.816551;-1.009259;-21.589367;0.192545;-7.053848;0
-23.397816;4.305249;;;;;;;1.824734;-1.009259;-21.573002;0.194581;-6.972006;0
-23.389633;4.150919;;;;;;;1.832916;-1.009259;-21.556637;0.19664;-6.890165;0
-23.381451;3.999854;;;;;;;1.841099;-1.009259;-21.54027;0.198725;-6.808325;0
-23.373268;3.849669;;;;;;;1.849281;-1.009259;-21.523905;0.200815;-6.726484;0
-23.365086;3.705496;;;;;;;1.857464;-1.009259;-21.50754;0.202903;-6.644642;0
-23.356903;3.564572;;;;;;;1.865646;-1.009259;-21.491173;0.204993;-6.562801;0
-23.348721;3.425487;;;;;;;1.873829;-1.009259;-21.474808;0.207048;-6.480961;0
-23.340538;3.289445;;;;;;;1.882011;-1.009259;-21.458443;0.20908;-6.39912;0
