# Result of 'intser'
# Date/time = Thu Mar 09 09:19:52 CET 2023
# Data set list (full path) = C:\Users\asleb\AppData\Local\Temp\topspin-dataset-list-1914356267070857806.txt
# Region to calibrate = 4
# Value of region to calibrate = 1.0
# Global scaling = yes

# --- Integral info --- 
# A 1.0 #regions in PPM
# # low field   high field  bias        slope
#   8.283125926434755  8.25864860395711  -0.0  -0.0  # for region 1
#   8.217225442841096  8.179191449452757  -0.0  -0.0  # for region 2
#   8.041365295194023  8.002578153421757  -0.0  -0.0  # for region 3
#   7.969439624528946  7.943456005283447  -0.0  -0.0  # for region 4
#   0.10453899145059678  0.051923340124468594  -0.0  -0.0  # for region 5

# Spectrum#; Integral 0; Integral 1; Integral 2; Integral 3; Integral 4;
36;0.003310986524189501;0.008424020188438875;0.016629112821446693;0.002720280772024537;1.0113203185420563;
37;0.0034711913712275207;0.009040931436470164;0.0163937539892901;0.002484034035817819;1.0113435869224543;
38;0.0030226799972603974;0.008979690103570808;0.01678905982470502;0.0025531569821835264;1.0114336544220497;
39;0.003637864944813711;0.009741116525889085;0.01707658978921614;0.0033326207489083612;1.0133281565415302;
40;0.0032752876891618274;0.009347686120034754;0.017344551714468692;0.0026245196937953884;1.0138074384182814;
41;0.0029012325459470737;0.009653750727966393;0.017879238884776532;0.0024813232409082947;1.0118542760306335;
42;0.003768781082513207;0.01036641012162346;0.01851964362133306;0.002867531393996222;1.012505515661879;
43;0.0039577931014861435;0.010269984428824248;0.01920310099450857;0.003222071844941314;1.0127229096934511;
44;0.003971617044129116;0.010900977463278201;0.01914918517313065;0.0029899427284044715;1.0128560546845127;
45;0.004182011102055197;0.010283824941365288;0.019421815566127872;0.0030824316559090632;1.0123993990035731;
46;0.0039080858321455456;0.011786635686000994;0.0199594368208253;0.0030052567494419902;1.0127381299531142;
47;0.00390679762360673;0.011831180623805728;0.020547083406077457;0.003031271893552464;1.01153613823124;
48;0.004407926102672718;0.011730686010671204;0.02156581245946436;0.0035718644138741664;1.0117013037420302;
49;0.004214877494872896;0.01224532481674844;0.02189534246792329;0.003962646465044619;1.0117803496324753;
50;0.004154662081150257;0.011548310437946392;0.022124055962666936;0.004127662240536308;1.0113164963515446;
51;0.004356660454626026;0.012516955761991468;0.02190756054495717;0.00395698683449479;1.0114353384894947;
52;0.004050757302164585;0.012763246887506255;0.023188639986165573;0.0044569299596331395;1.0118563474699638;
53;0.004713797327769588;0.012599930536926165;0.023212220971835486;0.004218240780036827;1.011574221717086;
54;0.004298441511548642;0.013252891012707687;0.02375421748791055;0.0047243780159736595;1.012566582000489;
55;0.00453118856404026;0.013503280358987294;0.024238116708208683;0.004247529691447279;1.0119457752098364;
56;0.004736930926191667;0.013865864080940862;0.02410206794354669;0.005090562861750011;1.0122245944597619;
57;0.004875056586126125;0.013946762364746951;0.02513798341645278;0.005122320687972581;1.0117382414800462;
58;0.004590349768516311;0.01389491353711704;0.026108428191013645;0.005125927065665483;1.011656064687154;
59;0.004969842869376254;0.014590124626036673;0.02631052820666903;0.004929137904412795;1.011820101626228;
60;0.005330476597227928;0.014984658344616014;0.02743594032597496;0.005033098051106645;1.0117883134892163;
61;0.0052583411625647045;0.015210536770214628;0.027133939182436586;0.005188527938494119;1.0119579314528604;
62;0.004598633100974845;0.016192018511392216;0.027964172106481857;0.005524743900823452;1.0114965008122705;
63;0.004853889147560153;0.015034145557627393;0.027625866114204763;0.005674392106216792;1.0114667689591945;
64;0.005255071032559424;0.016143277550009674;0.028111688857182265;0.005754147875343906;1.0116285891692223;
65;0.0055633861155493835;0.016581847389279907;0.028535482388814478;0.006042486127565651;1.0119890881150981;
66;0.005592647747249602;0.016774727469092063;0.029487493151774794;0.005725586422873021;1.0127282779362812;
67;0.005335355421849289;0.016566962569016734;0.029395922439109476;0.006844969726217294;1.0113960920797052;
68;0.005549609255665554;0.017384225506385315;0.03066779507914995;0.006099047070476606;1.0115330760332484;
69;0.005313984092708311;0.01753526538114443;0.03068152283555536;0.006730470113992615;1.0122413047978196;
70;0.004947834205375444;0.017528891224258405;0.03128899045411951;0.006832022573668426;1.011260541018201;
71;0.005841724434287145;0.018303066768636446;0.031675673274165504;0.007004983211139822;1.0121903713560219;
72;0.005783642495976713;0.018822075380149274;0.03190495822832057;0.007332398941019673;1.0126211228303392;
73;0.006168064939439931;0.019413972346327777;0.03312712077001346;0.007492513259834103;1.0114479877880223;
74;0.00601850221047199;0.018985380414701415;0.033419397606177174;0.007767470713150228;1.0109986774216533;
75;0.0059392203000152325;0.020027638117128963;0.034231042337741095;0.008149358366352912;1.0125484951484602;
76;0.006418833170583896;0.02030155065650717;0.03428831518005319;0.007851553044320414;1.012084263386809;
77;0.005760748352788908;0.019878485796246095;0.03475531209396241;0.008172996336306424;1.0120318728043411;
78;0.005515091733126967;0.020684426643508027;0.03530241961530372;0.008600497887811148;1.0122942912904023;
79;0.00634709036167611;0.02078562264830345;0.035766211466368374;0.009030252339237325;1.0117711569763423;
80;0.0062595218856099765;0.021197955064342786;0.03644712232911154;0.008978939810503416;1.0106354939502182;
81;0.005887656191731391;0.021208177276947193;0.03719696901961541;0.00861350323707518;1.0113755934992197;
82;0.0062101941073495195;0.021987991032250728;0.03723180561372777;0.00931507716685289;1.0120336633636922;
83;0.006414849120458201;0.022291944796826058;0.0387309758305148;0.009874077025280691;1.0127468380407647;
84;0.00590777063348234;0.02239424168948336;0.03820497451994538;0.009816080361323731;1.011704184075287;
85;0.007036466825756561;0.022659859984518943;0.038531847686699476;0.009747676184804701;1.0121094657976264;
86;0.005920954210186567;0.023359639313507125;0.039954654517880904;0.01028982950869563;1.0111437915371337;
87;0.006871395884628623;0.023161779575181708;0.04045725327229253;0.01013108058989638;1.0109495373682136;
88;0.006954055225284246;0.02317061577643431;0.040849436086065505;0.010538252290975273;1.0111537751027917;
89;0.006723219167012484;0.024290721284848032;0.041114047658757494;0.010791360919185367;1.0114470519929253;
90;0.0065968076167243275;0.02446040209286162;0.04125070263920246;0.011396353156635711;1.0115709962449768;
91;0.00697617907028382;0.025513517119962203;0.04185787240374524;0.010872144224064618;1.0111710959001428;
92;0.00668644894662437;0.024905030654738806;0.041881868041010704;0.012070226056210501;1.0113600600280688;
93;0.006993763571500498;0.024942046594590952;0.04269593157354869;0.011678072542867037;1.0127239337939804;
94;0.007329843539422517;0.026191912591349894;0.043569269672914135;0.011757864280797274;1.0120513141445011;
95;0.007477473248330487;0.026011203303740547;0.043985240798154794;0.012387924753305088;1.0125917898672485;
96;0.006601521954796575;0.025710316384811274;0.04408398930776243;0.012316321171955458;1.0120380952052095;
97;0.007129029307442821;0.02693355091808039;0.04507230835468424;0.012850299271869151;1.0117911459314262;
98;0.007142347464050867;0.027142764875948952;0.04549166034534654;0.01340990312328872;1.00990888815833;
99;0.007068108864764584;0.026825943373092322;0.046040783736238156;0.013279780522049135;1.0117070274293811;
100;0.007632007755006512;0.027854297112393546;0.0474462756301544;0.013912060148466484;1.0114136678918288;
101;0.007330310729719261;0.02755186555564926;0.047240544584030944;0.01382209530141026;1.011152215511654;
102;0.006456869977814565;0.02826295929601084;0.04746923706329411;0.013926890207237263;1.0109738128750987;
103;0.007496775158860326;0.029074469245599012;0.04745624201969839;0.014720897292667531;1.010861617893209;
104;0.007023510984114805;0.02892065411498545;0.04835166961183571;0.014780244807460883;1.0109260897500159;
105;0.007696498808646456;0.02975316964352554;0.0495200676840245;0.0156402831387637;1.0118053657329755;
106;0.006853246188230287;0.030031149486663637;0.04958433140674583;0.015356976881684479;1.009838000921964;
107;0.007249606232891796;0.029953001199721038;0.04966053818660749;0.015528422990058082;1.0108687043536402;
108;0.007313997665071404;0.030528691391085633;0.05045462791945617;0.016187800259902366;1.0104588418627725;
109;0.007686484123911753;0.03131559908348151;0.05116093255513227;0.01650303145668833;1.0110138382721696;
110;0.007506561704388703;0.031342759167134096;0.05173363955862886;0.01722624466298309;1.0107350838873328;
111;0.007469097771072942;0.031258227630068726;0.052271263844405204;0.017695249969781304;1.0111735405663236;
112;0.0073397428410865275;0.03181906452439086;0.0522666404387004;0.017850426458971495;1.0106381619058793;
113;0.008199376422318246;0.03187008728198051;0.05318983129919436;0.018018150806581507;1.0109352759398471;
114;0.007527028155437631;0.03290775289985204;0.053093254456593256;0.017748962910943855;1.009920528107579;
115;0.007610204800228058;0.032029239738419285;0.054104781666478446;0.01871063655141282;1.0103867539150122;
116;0.007372843435268382;0.03278936198851646;0.05483097967721663;0.019416973720669275;1.0107166232022378;
117;0.007916263346001868;0.03297492383139657;0.05491201739065281;0.020060872684998853;1.0093170421142774;
118;0.007547486725681381;0.033644799748242304;0.05575179619256061;0.020160991242276008;1.0099129439439902;
119;0.007765818573069701;0.03435109872590442;0.05586656698531221;0.020595890444980343;1.009816593826092;
120;0.007818891148293506;0.03464262304620955;0.05647073214236265;0.02134405933226887;1.0098821883945288;
121;0.007462164885306943;0.03544667411680403;0.056636480630664024;0.021215984527944164;1.0098799106397602;
122;0.0079430358556972;0.03498314920275581;0.057733581260473586;0.021818641218054644;1.0103937061996833;
123;0.007744470684272331;0.03667924598970634;0.057837405816903976;0.022257748568652445;1.0092189951984025;
124;0.007775089835182551;0.03635062328420259;0.05767125379096307;0.022252883484922166;1.0106343615391358;
125;0.007696401409977325;0.036478706575548255;0.058934453301796565;0.023400293962560596;1.0093274179015468;
126;0.008347212042520499;0.03663384608557568;0.05920375031627515;0.023514356493205754;1.0099534767436713;
127;0.007695043486623467;0.03688702220580962;0.05951421221142454;0.024341448815351375;1.0092781008330984;
128;0.008179524674073253;0.03751623316793356;0.05929933720850265;0.024645611320227974;1.0092467655392767;
129;0.007477927303951934;0.03823506121132623;0.05977338441196785;0.024846699157597716;1.0088685353879645;
130;0.007894179511243968;0.03825702420707139;0.060972020729483226;0.0257284462781607;1.0087181845784787;
131;0.007387872534887903;0.037984984672390636;0.061036294959944795;0.025858285372485783;1.0087092505744133;
132;0.007892043813040556;0.03826206206229981;0.06136021767448316;0.027196991888095462;1.0091084038593308;
133;0.008275550870671488;0.039253588394857396;0.061606146282959726;0.02782655344501389;1.0087998072901456;
134;0.00797341191407845;0.04026024850029303;0.06238834974087974;0.02802684552313252;1.0089011388852045;
135;0.008308858790651118;0.040706118187949884;0.06307946685254504;0.02805669983179656;1.0080090125421493;
136;0.007828224042344291;0.040820592743255536;0.0634168718060967;0.02889062481203206;1.008960354244957;
137;0.007563236211723001;0.04050286090636481;0.06346882854013598;0.029303156673063994;1.008870290988872;
138;0.00788389101904729;0.041349661909830644;0.06442963852518614;0.030484796316600248;1.0088658858208492;
139;0.007977337767488978;0.04152962514788308;0.06386543773948429;0.030337143975636378;1.0090185608616469;
140;0.00712763622357355;0.04162495116525198;0.06452837390011848;0.03144311536099817;1.0079942552292724;
141;0.007747337680781935;0.04236389304417982;0.06527697986898653;0.031842213682351364;1.0083845559451112;
142;0.007633835697664101;0.042976588061440536;0.06570063922485878;0.03230350388295162;1.0081923932206422;
143;0.007933841785060715;0.04400467769273231;0.06679229239964254;0.03326414534001411;1.0087918579825834;
144;0.00786167017952244;0.04387878930666486;0.06687800181397423;0.034359528358438585;1.007213854455019;
145;0.007816055877076544;0.04440616773742126;0.06742220596585896;0.034444842722151696;1.0077636945950381;
146;0.00782085245842335;0.04426784020763107;0.06734827269725537;0.0352082039831773;1.0069350881479384;
147;0.007276464623156384;0.045056510573451905;0.06783747287043174;0.03587276965183611;1.0070117853563685;
148;0.007643391072907239;0.04565852669555171;0.06822427733777818;0.035959426379364653;1.007637833084537;
149;0.00763980591276674;0.04579025213132148;0.06897530230969222;0.03658256265519936;1.0083064024042985;
150;0.0072169083680617635;0.04568638554393013;0.06907720980974492;0.03782758761478741;1.0074044105055913;
151;0.0077429011916102155;0.045843487374447045;0.07003404200889914;0.038581999312208994;1.0076078654135214;
152;0.0072857787245178985;0.04631974686137623;0.06936564020676568;0.0394223406823634;1.008025976480476;
153;0.007579586861749403;0.04697781975692749;0.07032026557839795;0.03993608188493798;1.0066934479099108;
154;0.007084987730809882;0.047308381948792895;0.07104599983406217;0.04006707056645951;1.006742700719486;
155;0.007217150854374952;0.048078671245858226;0.07078558408287605;0.04120824348783501;1.0076684819400206;
156;0.00789924201924757;0.04791395797204224;0.07095691965790522;0.0421702497386969;1.0070411900549936;
157;0.006852340501850527;0.04831025092882377;0.07150666704690946;0.04297693865623502;1.0070054227175824;
158;0.007201916651748858;0.048883289128209786;0.07185666229398574;0.04334587693409763;1.0069008761581546;
159;0.007138486879872972;0.048980924423567954;0.07324297634953573;0.04393653762422273;1.0049241137900755;
160;0.00733796481019507;0.04946188289110289;0.07294525973707948;0.04463189662979341;1.0056381899100173;
161;0.007038477845580609;0.05016635756340212;0.07310833077233939;0.04497359763252707;1.0056218509801627;
162;0.007848974000307722;0.050855516800160344;0.07473408025911453;0.04592608043551039;1.0052875650068145;
163;0.007093832823227304;0.05110539692518225;0.074130535462882;0.046547372400861375;1.00527192423547;
164;0.007233912518702209;0.05164567946716693;0.07433541174475147;0.048003095334554706;1.0049108988922224;
165;0.007443376439545282;0.0513780917791244;0.0744773371652136;0.04822560703976662;1.0054294344533525;
166;0.007697497852256794;0.052650125470491214;0.07515146912099964;0.04985358780476695;1.0041206756036376;
167;0.006749255932819217;0.05205537767355732;0.07533509430652509;0.050129525913148;1.0046339926572359;
168;0.007246605666838011;0.0526028481160807;0.07598295084955783;0.05129889635545268;1.0038572065456246;
169;0.006978602923056071;0.053889929295612454;0.07648520204025389;0.05158532320931071;1.0045981562112256;
170;0.0073425358792706084;0.05383169054948616;0.07621485768697425;0.052483306203045185;1.0041949366329077;
171;0.007068998991605915;0.05445712357485062;0.07699623163963124;0.05297712149697732;1.0038153530038243;
172;0.007418553115664132;0.0544820420746097;0.0777265436327446;0.05444875234110356;1.0033020121057383;
173;0.007447973373827561;0.0548024806649714;0.07792971927727091;0.05470652337490049;1.005211225667768;
174;0.006762748477500831;0.05565536443760357;0.0776317450231069;0.05554383811172245;1.0039622435336208;
175;0.007577559474099216;0.054422063489186275;0.07811210151836934;0.05645400139504033;1.00377072844968;
176;0.00697883510370095;0.05583594803647392;0.0791217274334872;0.05698238513363682;1.003908958580801;
177;0.007247950253444643;0.05716985008993161;0.0785659956843454;0.058185452686453795;1.0035960362578604;
178;0.007039393029340969;0.0568797578533778;0.0797437743395599;0.0589288993548649;1.0044250902942797;
179;0.007212948970711243;0.05758988205263048;0.08007319037945163;0.059932662355073704;1.0026666365353174;
180;0.006842818064331597;0.05756726333348007;0.08081525689659683;0.06009250549336122;1.0034136493691077;
181;0.00711646629362843;0.05910426383998771;0.08130727253794125;0.06145742417321084;1.0039426558933853;
182;0.006749900744340372;0.05825443519282978;0.08164006075416173;0.06257343974580877;1.0035272602689946;
183;0.006859742396560618;0.05894126130711127;0.08148000402584668;0.06311989012924134;1.0028925747742066;
184;0.006786771596548458;0.05969531513514897;0.08240647673651773;0.06408643936118082;1.0030643159075945;
185;0.00690378882291982;0.06012148826580127;0.08238780791733723;0.0645134597794258;1.002903143540167;
186;0.006720033503072965;0.06041277393915983;0.08296633600685385;0.06629878566954395;1.002102032414048;
187;0.006659767369296483;0.06024962066062536;0.08295604751465717;0.06724920349949853;1.001624638495317;
188;0.006669934820408494;0.06175576680449898;0.08399292565822662;0.06782718154922807;1.0023920110861784;
189;0.006682696066783917;0.06222571720170284;0.084245578210096;0.0682639592125719;1.00285009683015;
190;0.006862923210773874;0.06203421707108466;0.08495793974973169;0.06883942368959331;1.0028621760837695;
191;0.006816949220296747;0.0625041052301348;0.08497506433524102;0.07029942610257056;1.0015980579539527;
192;0.006401547129604368;0.06250566259848127;0.08536957259275749;0.071557461059077;1.002557652476358;
193;0.006916042868756822;0.06310568204786389;0.08539294564641384;0.0717750767635537;1.0018860951190023;
194;0.006924986572274941;0.06368914008619957;0.08598837462781586;0.07326901129669512;1.0021332505061518;
195;0.006543455980168428;0.06395030249315838;0.086309460050418;0.07378007666280366;1.0027738243769118;
196;0.006786081520915508;0.06480333014100303;0.08671987743079891;0.07440533327937528;1.0023628407909895;
197;0.006860261317270843;0.0646232864783234;0.08699061764298482;0.0758332587945562;1.0023320391691286;
198;0.006452358317885758;0.06579211961137243;0.08771526333717476;0.07732817923663267;1.0017883975854904;
199;0.006127093845747748;0.06655237765380499;0.08855222505433909;0.0775271584534373;1.002496622712767;
200;0.006548341069019546;0.06634081562013705;0.08877785816461753;0.0788798346055498;1.0006750810876301;
201;0.006222182024457797;0.06710485240761681;0.08951540493895682;0.07999609731211525;1.001676017101571;
202;0.006428685793632617;0.06748051018328981;0.08889035605232684;0.08016335547978816;1.0013582632388403;
203;0.0061755921187451705;0.06849614288852922;0.09008544237021712;0.08173284591911227;1.001124373267526;
