# Result of 'intser'
# Date/time = Fri Mar 17 13:53:39 CET 2023
# Data set list (full path) = C:\Users\asleb\AppData\Local\Temp\topspin-dataset-list-1811826889879433.txt
# Region to calibrate = 4
# Value of region to calibrate = 1.0
# Global scaling = yes

# --- Integral info --- 
# A 1.0 #regions in PPM
# # low field   high field  bias        slope
#   8.279972626298933  8.268894055657086  -0.0  -0.0  # for region 1
#   8.213501202447848  8.184294061664795  -0.0  -0.0  # for region 2
#   8.043797643070459  8.005022645823992  -0.0  -0.0  # for region 3
#   7.975311933648128  7.947111935650699  -0.0  -0.0  # for region 4
#   5.23222165053627  5.0431504357168135  -0.0  -0.0  # for region 5
#   0.15224206583921476  0.07184457039603394  -0.0  -0.0  # for region 6

# Spectrum#; Integral 0; Integral 1; Integral 2; Integral 3; Integral 4; Integral 5;
47;0.0020003433586450307;0.018815719573141796;0.027387070642637436;0.018511644922370857;1.0113572613311441;0.09822086947562308;
48;0.0020021095306538587;0.019223145583199028;0.027962561912434177;0.01851538451044081;1.0106435139938945;0.0981161625186086;
49;0.0019665234870353825;0.019676893586101325;0.028177419389749013;0.018935017407373637;1.011344122765546;0.09860252064427828;
50;0.00191847677099195;0.020300348768629593;0.028596117967307044;0.019583182163866977;1.0119835596474356;0.09944399317469897;
51;0.0021016100172368875;0.020369044112612193;0.028651571052933672;0.019754742468410177;1.01253100209695;0.09956497984755039;
52;0.001961347572723569;0.020509414871024974;0.02905859879603625;0.02012138119856759;1.0123415758933092;0.09974985549993332;
53;0.0021623627034436273;0.02076590166624688;0.02966397597850043;0.020789287660393084;1.014056974854041;0.10005924111552023;
54;0.002020064598921736;0.021218401017839773;0.029842421453875962;0.02106414858597451;1.014906725829472;0.10059450624403428;
55;0.0020775571169173866;0.021382487616165725;0.03020618022260128;0.020932326562198615;1.0130970527989447;0.10074513074969896;
56;0.001938378707334276;0.021473526651101815;0.030858398569017644;0.02146086642080898;1.011933852479785;0.10120741244495084;
57;0.0020225678430082564;0.021959967532928913;0.03119168996286645;0.021870943928718474;1.012283381857733;0.10170191278626427;
58;0.001958522970681097;0.022207893710578516;0.031358969392769435;0.02225666019299607;1.011093543769718;0.101572477912182;
59;0.00211619580176762;0.02248331733087577;0.031697597167712754;0.022926096677066136;1.0118008054762615;0.10228720922250073;
60;0.002030692328557875;0.022640890194410332;0.032250120703828336;0.022919576152025938;1.013158475220595;0.10287366636689357;
61;0.002157396390909393;0.02302079240245126;0.0327782184889483;0.02349053271447859;1.0138242265800492;0.10295244150515676;
62;0.0021932613534287426;0.023448475658050836;0.032733560059907796;0.023886005434591573;1.0139007119898276;0.10304100092041364;
63;0.0021222295036915704;0.023767442739102695;0.03328954643429972;0.024211213838855727;1.0151567294460222;0.10375203819391488;
64;0.002171123020347325;0.02379894982367411;0.0338284881996187;0.02465214317232623;1.0148065115179825;0.10416829482824372;
65;0.0021828888711316443;0.024179255438510808;0.03380352281246052;0.02504184611428335;1.0141982526293696;0.10413255209020299;
66;0.001919022490085747;0.024460235981525465;0.034062609377041995;0.025394362918782033;1.0136482438901944;0.10499798363632244;
67;0.001981918961582497;0.024550364274339584;0.03475723641103468;0.025529084944654924;1.0140711772252862;0.10494080724213262;
68;0.002141284545112563;0.024515998730790644;0.03478467778697513;0.025893327377144615;1.0143776877835096;0.10574362741289645;
69;0.0021458520248380753;0.025021477112562637;0.03531842171113717;0.02645180308504389;1.0149383689547922;0.10581136363423428;
70;0.0020777221105326284;0.025433280522533137;0.03545945913995072;0.026683082684802684;1.0152455661769269;0.1061094081196692;
71;0.00211216305413609;0.025823841110638873;0.03586716166402904;0.027213875585692632;1.017488412143446;0.10607394882736189;
72;0.0021523559514922894;0.026153229714673702;0.03622556075733406;0.02765739818120093;1.0172756884075114;0.1065253268448106;
73;0.002179820385985991;0.026456249519153423;0.03643279726491053;0.027924584239444036;1.0166033135847312;0.10740801962780192;
74;0.001985650061841434;0.026417322625964704;0.03680349123539866;0.02819035844463371;1.017417474697029;0.10737078303502245;
75;0.002206052956174296;0.0268604649675395;0.03733960495639626;0.028851041637821418;1.016796077337127;0.10761720578556867;
76;0.002118540889642217;0.026924585098457667;0.0375298830061816;0.02890824882390343;1.0178089952094063;0.10798151442298427;
77;0.002111029035429901;0.027271270069471054;0.037899146686204595;0.029271272218113258;1.0179810943013308;0.10869134751187491;
78;0.0021689956919797838;0.02755813403300018;0.03820218794598438;0.029791100564733265;1.0163754103418854;0.10851230954013599;
79;0.0020792096465676166;0.02754203590916449;0.03813893974903004;0.030141281335022436;1.0182622142802187;0.10903537768422066;
80;0.002109893366316015;0.028459268141521554;0.03869394347067889;0.030300941822830788;1.0197309819260256;0.10943437430769479;
81;0.0021379615670999584;0.02853489764986785;0.03891591618565909;0.030661432124152024;1.0185729143276503;0.10921111682105386;
82;0.002233770704672307;0.028594015112127932;0.03938680664323353;0.031300871646693866;1.0168813735662845;0.11014036326697646;
83;0.00224221857582162;0.028977161691620557;0.03969074761098097;0.03163563558144487;1.0159885444036059;0.11027783798427072;
84;0.0022294745519722595;0.029219147769039912;0.04032642769340598;0.031945844609009295;1.0167796454065459;0.11049042002091579;
85;0.00213909360531691;0.02946270517605078;0.04029705354858828;0.03245969767813785;1.017216388315851;0.11074532544263649;
86;0.00216957366475544;0.029822066457043425;0.04084184035065414;0.032985843596805765;1.0178050091918898;0.11121067449132588;
87;0.002150891568319572;0.030076944764923372;0.04112038484475282;0.0332752633345407;1.0174961415685473;0.11147294073137731;
88;0.0022287401205468823;0.030262078258143147;0.041151487720901866;0.03368449894590646;1.0177772713084179;0.11228883076362449;
89;0.0022256932321648134;0.03077992007974946;0.041740477722410775;0.03439102395760828;1.0175089233160013;0.11234491043832208;
90;0.0022479868450333102;0.03074307897180881;0.04184904437002109;0.03440102302337519;1.0198994505454064;0.11299776669089077;
91;0.00220139493979795;0.03091022415283423;0.04232019177249678;0.034799550459518186;1.0201916851242012;0.11295450441245332;
92;0.0022098656808824998;0.03141664487024697;0.0427419950970153;0.03505065268174082;1.0214452476696776;0.11316320167230556;
93;0.002234889775400207;0.031808467312923694;0.04287714599311701;0.03585620833253144;1.0217081993004686;0.11396194807101795;
94;0.0022799420860263498;0.03181737583643863;0.04337828417988068;0.0360050366759217;1.0222805638964596;0.11376434918992265;
95;0.002179955530799161;0.032358615770899095;0.04392667990488137;0.036589572415673136;1.0225403923428784;0.11391710861583028;
96;0.0022664279347908416;0.03247454182220499;0.04395052466521296;0.036813475966195865;1.0241058577529165;0.1149687165713708;
97;0.002370164782160764;0.032751348201225695;0.044614746756894606;0.03720246324422085;1.0240872761427322;0.11534836975646742;
98;0.002252646558971859;0.03315272579715322;0.04481143508448595;0.03770494137341685;1.0237483314895108;0.11556474329829317;
99;0.002183778393726078;0.0331112565687928;0.0448197745945813;0.03811184651480476;1.024687012278841;0.11644773617255838;
100;0.002194190391498905;0.033541157359329214;0.04530746002527581;0.03838127401531906;1.0250093419948445;0.11589385567123393;
101;0.002297729048481613;0.033879698935836214;0.04552187674942641;0.03878650809533602;1.02447955489956;0.11633931513806149;
102;0.0022103540600974356;0.0338151521037965;0.04569662913107455;0.039343127471811686;1.0249749761683686;0.116506812091699;
103;0.0023411671189161073;0.034430395753557726;0.0461645661133426;0.039648020819109585;1.02635693887661;0.11715751715572029;
104;0.0022779705089909447;0.03445177909584931;0.04661020670062632;0.040004107455457905;1.0245876668362723;0.11764943621224037;
105;0.002353480056274887;0.034744982794044005;0.04680615658865931;0.040401841234116435;1.0265075173123228;0.11744755574918726;
106;0.0023767072812005932;0.03480243777705316;0.04677317290789822;0.040877414511337196;1.0252452430662378;0.11837155960432708;
107;0.002325408035975986;0.03526564002256419;0.04725106703557767;0.041028534233620115;1.0256577227189738;0.11825140775484355;
108;0.002326612927904155;0.035449401319669775;0.04762665088114639;0.04167612658156947;1.0247317970819565;0.11875435436405311;
109;0.002219643167627405;0.03569267645980987;0.04794558627437046;0.04203015072699551;1.0187131945494123;0.1197766982333921;
110;0.002324864957534505;0.0366228023844172;0.04865172834433196;0.04371911845560652;0.9876251135508964;0.1219334387522825;
111;0.002228599175729518;0.03691019395970996;0.04878074887177315;0.04408452650032118;0.9876235131741296;0.12264120741691613;
112;0.0022318604284942366;0.036948604793988926;0.04913478834241353;0.04449289046065014;0.9890691257414044;0.12279236439125851;
113;0.002166962295387482;0.03733474148783883;0.04942547526317858;0.04488238460245627;0.9885335709899167;0.12299114345532103;
114;0.00215773467733287;0.03737618086739718;0.049722555108891564;0.045434067609508785;0.9891023275117541;0.12361638508629555;
115;0.002247417595841198;0.03786017188403814;0.05009041433911852;0.04567024137540818;0.9893237269694092;0.12353954285837314;
116;0.0022484234957555567;0.03829773235816205;0.050309761066834005;0.04636410295031078;0.9915325082381253;0.1242206572500745;
117;0.0021293174860526685;0.0385269556442388;0.05068678411506943;0.04647624348505823;0.990868501406762;0.12505119229291148;
118;0.002231169426368556;0.03856056077422976;0.050928174631082526;0.0470298726528676;0.9909942733188459;0.12491025940563695;
119;0.002030055082568627;0.03892839411663311;0.05092701118796482;0.04717484130566203;0.9901862355020329;0.12514150161187276;
120;0.002324707980185222;0.039413248485117874;0.05126641823826838;0.04791699451711037;0.9907132984815264;0.12544954723787285;
121;0.002266479757592542;0.03958068715578641;0.05179875026222249;0.048051002152222785;0.990730309658055;0.1262273638263289;
122;0.002270332563630542;0.03971626140503977;0.052413178987817215;0.048599888519854674;0.9908875511668783;0.12630641175340723;
123;0.0022052914109081745;0.0398439675949452;0.052244989853191384;0.04900772779199935;0.9911165790446838;0.1269852820621851;
124;0.0021780734058609594;0.04012906826289034;0.052602184337495264;0.049359332392586386;0.9907278657343365;0.12691066081147842;
125;0.002195291779287189;0.04026016071215494;0.052959777183062814;0.04974202628882485;0.9909514649496798;0.1275176593544646;
126;0.0024055289638301933;0.040424684432748194;0.05321402121568737;0.05015562411635306;0.9914232861428867;0.12756851614896278;
127;0.0021199648614035993;0.04080551968699227;0.05360641347341027;0.050541161146354714;0.9914173438263946;0.12808612384844859;
128;0.0022582503532678697;0.041275831888864016;0.05383551651549763;0.051132952031189755;0.991640516859316;0.12856754263396125;
129;0.0020806145207542142;0.04138544263153827;0.0536256159198159;0.05167607371335237;0.9910742009603816;0.12901310758541792;
130;0.002169590593222966;0.04138538576320446;0.054130760211915416;0.05165443446355868;0.9906888149662615;0.12949003202784337;
131;0.0020463885545419754;0.041587243120549795;0.0543198728380938;0.052360710405161694;0.9908218867730549;0.12950217322849258;
132;0.0022730221623233605;0.042087263698375246;0.054828073921021576;0.05269212038138988;0.9899989346934247;0.12998612902071785;
133;0.0022273062463393153;0.042160589143266855;0.05466263521440084;0.05322478658932547;0.9900272773334315;0.13069805836315682;
134;0.002215669740363973;0.04237834077551998;0.055073383400844084;0.05334670673277058;0.9903476732903134;0.13131044275231393;
135;0.0021980247129706927;0.04275552259297591;0.05578786196301257;0.05405458512593884;0.99095030933421;0.13117874818716677;
136;0.00231912097289322;0.04287359092062763;0.05582191411771701;0.05404141275056022;0.9896942614162046;0.13155052454217742;
137;0.0021008018361646863;0.04294424676033682;0.05588322030351098;0.05470188403139958;0.9902511275522083;0.13193296045611552;
138;0.0021815723644886204;0.043399464852107016;0.05635126394927079;0.0552241111277216;0.990526959011825;0.13216019137001986;
139;0.0021209259173830923;0.0437345779659723;0.05637699936950611;0.055358431632978954;0.9899825176636674;0.1331491640900249;
140;0.0020803291416860675;0.0438202248360337;0.057127273058371085;0.05597439240846199;0.991215802027001;0.13282084028188199;
141;0.0021052989613677808;0.04420617725007555;0.05717928787321881;0.056580340631989495;0.9924497090655817;0.13323630415466195;
142;0.0022650155158833413;0.0444841021811246;0.05746527004749243;0.05663824579906402;0.9918894842084501;0.1337439133070804;
143;0.002088779323406157;0.04442948363593883;0.057602188860319675;0.056949795900768915;0.9924960643966623;0.13415042362379256;
144;0.0022281485672736015;0.044766585585388576;0.057698219812686566;0.05733884009428221;0.9930010672252448;0.13435105760464353;
145;0.0021086608418475396;0.04488139473507383;0.05808196049179578;0.05801281887757178;0.9920869853854097;0.13470406000624133;
146;0.0022313057500443676;0.04495226163835027;0.0582624860938787;0.05829493254335701;0.9919009742053765;0.13514456527924257;
147;0.0021129183278529606;0.04579351843690765;0.05904238177164304;0.058986124607386205;0.992869864623055;0.13541253806325781;
148;0.0022705382044296476;0.04583284520030421;0.059014680244294966;0.05925391089533163;0.9930672202812102;0.1356770369748424;
149;0.002212890123719883;0.04574336613072377;0.05944192788657142;0.05977949232741251;0.991765324037369;0.13629411262430233;
150;0.0021913930919151997;0.046300993906302594;0.05945178473434932;0.060169319945882545;0.9921725625139572;0.13638374815253249;
151;0.002293468968978382;0.04607909984503781;0.0596946569392387;0.0603158274388141;0.9916510547596188;0.1367133805453615;
152;0.002148931449829038;0.04671759524006768;0.05971451723815255;0.06104457651048859;0.9910665272719059;0.13771438403016353;
153;0.002175965740922271;0.046790696889675513;0.06005858796337313;0.06099817874035296;0.992120163059807;0.13761193374632555;
154;0.002199446091234265;0.04728774036778724;0.06032314577093526;0.06158302065430953;0.9924531048973055;0.13798843663320925;
155;0.0022134333907793866;0.047457723306962206;0.06075161650677906;0.06226025616353128;0.9925302267514464;0.13833670811756496;
156;0.002113754141465468;0.047397182768876354;0.060892265806856666;0.06260079586506037;0.9919026320163313;0.13905938373606724;
157;0.0021599453748663866;0.04744829155705267;0.06120580252788427;0.06305648965148349;0.9921129641228942;0.13895257656452595;
158;0.0022536817418342217;0.0479777855399302;0.06147482072728959;0.06336467089384179;0.9919132330093627;0.13945267952127277;
159;0.0021286426579224236;0.048056273318635996;0.061758477618580984;0.06368204962252559;0.9919726557027378;0.13979926763693157;
160;0.00216672642855026;0.04863314862032784;0.06201946592437501;0.06423314112345933;0.9932623687784199;0.14018707157263746;
161;0.002035553392235516;0.04849884909882551;0.0622364658666537;0.06444788156329116;0.9928474479369268;0.1404948947236799;
162;0.002102988673518348;0.04878614117811136;0.062350649040276554;0.06520944451235193;0.9936900285982301;0.14099306000748085;
163;0.0019735092384282485;0.04899776663845497;0.06284824813992827;0.0654215049730101;0.9924830731417398;0.14121716971750226;
164;0.0021699631138175387;0.04911854979246003;0.06328860129249433;0.0659576344907671;0.9933622427758421;0.14165148058602434;
165;0.002050800895943925;0.04933856135155057;0.06319816154417045;0.06606070136692084;0.9927715815243442;0.1421508459519939;
166;0.0021089994583525563;0.04951960489872347;0.06330451692839319;0.06659909194322337;0.9923893183373602;0.14216646559906082;
167;0.0021301750850467828;0.04968061216636747;0.06351438220535019;0.06695550644484943;0.9925791088567117;0.14306535694498485;
168;0.0021458993208072347;0.05007196207374315;0.06382592636558737;0.06726344573743928;0.993030984920049;0.14286780988669126;
169;0.002040353768064395;0.05017237896098883;0.06385552548455149;0.06776536272801814;0.99234992277554;0.14323774551841967;
170;0.0021515026435581885;0.050689643375673554;0.06407983263048801;0.06811197178027745;0.992861836615624;0.14383120472966432;
171;0.0021387793205368054;0.050853128612589046;0.06460895489439757;0.06846064917061774;0.99383430280662;0.1443177358180607;
172;0.0021403951639816458;0.050909947575626106;0.064517803254502;0.06906815264405033;0.9934012241796393;0.1447516615285807;
173;0.0020921106006117542;0.0511370175040482;0.06449304845936601;0.0693172267509853;0.9923584707085502;0.144942394760809;
174;0.0022080861169940695;0.051250604786183256;0.06531228499972411;0.06989525375432294;0.9929122618520865;0.1455282546462334;
175;0.0020194861074465174;0.05137788851887263;0.06526960149568889;0.07001531690618136;0.9931726066874965;0.14583038936064222;
176;0.002149383850156169;0.051493406306468675;0.06543997940100311;0.07064489095167076;0.9931279793804297;0.14603505245822776;
177;0.002097870287703418;0.05188810239187374;0.06568154834966557;0.07093815967592873;0.9922507879249937;0.14673226469083778;
178;0.002274074320807754;0.05224766756894878;0.06575585036436901;0.07141514749400975;0.9943533856876603;0.14706052309568138;
179;0.0021579259831622606;0.05231849759740181;0.06650607623856528;0.07172745673610098;0.9931809548268664;0.14726489671175677;
180;0.0021125729682536375;0.05242337897893267;0.06648842182742537;0.07192869321007052;0.9930457486185296;0.1478585930158558;
181;0.0019962830256277;0.05248897495156843;0.06600078411709057;0.0720863548183847;0.9930616524186475;0.14778796504445946;
182;0.002027559760439054;0.052929318861851385;0.06672631230025718;0.07296397561559463;0.9924735617950248;0.14832170208406367;
183;0.0019621173700281776;0.05289007145948781;0.06694963599182402;0.0733664123488734;0.9921228932585292;0.1485435195192568;
184;0.002025231176641432;0.05312813663976302;0.06685185075038372;0.07345440086453048;0.9911384497759456;0.1487705819501125;
185;0.0020400195840829093;0.05326379491834544;0.06701779188826207;0.07396360581972887;0.9910932705725448;0.14905035345160247;
186;0.001968303899704914;0.053739952817127144;0.0676267055643404;0.07428207966465171;0.9916324587673102;0.14960717762009615;
187;0.002120995140197375;0.054247056520399614;0.06744498700041923;0.0745993580485475;0.9920699480852851;0.1497513700154187;
188;0.0020801822082464863;0.05378538481583272;0.06782420617544595;0.0751030713900188;0.9899928962760502;0.15037554128626965;
189;0.002053126367544175;0.05398577203715565;0.06797855536835679;0.07561388487971366;0.991183662789127;0.1503922993374118;
190;0.0021464908740805155;0.05423848142639408;0.06858896511543562;0.07596639508258156;0.9914667837223072;0.1509161141259388;
191;0.0020315485129168203;0.05425898316804817;0.06851003710226515;0.07611418734717383;0.9901969242967538;0.15106226711129694;
192;0.001989635419194794;0.054542504678753864;0.0684342316604583;0.07676041377055826;0.9901028541701951;0.15152535976973686;
193;0.0019519110602089623;0.05497556788621116;0.06881552044673764;0.07703684366800591;0.9913426136959345;0.15164528810686362;
194;0.002013534265744362;0.05489021662774563;0.06876238368473717;0.0773185699595273;0.9903639589004635;0.15221521226856974;
195;0.0020235356420820563;0.055240440120016915;0.06934827888888627;0.07791918208488732;0.9912040325924742;0.1527757721113094;
196;0.0021873854304806707;0.055651778728025306;0.06923733447532894;0.07844967277255062;0.9914835410189773;0.15235849906161145;
197;0.002047560249698172;0.05577116940947875;0.06950717179565179;0.0786874210273934;0.9915663933715708;0.15320663862612136;
198;0.00203619728701006;0.05591197842186697;0.06976857322206974;0.07909509766364813;0.9925051346601316;0.15373538737919173;
199;0.002046776541814399;0.05607627646099622;0.06999257070436771;0.07885196620328672;0.9919218206936212;0.1541046149860179;
200;0.002222576790886922;0.05609704707764149;0.07012574106407793;0.07988053324135333;0.9918457558548789;0.1543754131737022;
201;0.0020570018548993884;0.05638526041450407;0.07063830087373474;0.08047450723833607;0.9904977899891068;0.15435646602179012;
202;0.001984991171934096;0.05611374165881904;0.07027349876441759;0.08028608325655809;0.9911043408943709;0.1552654795067408;
203;0.0020733780960093544;0.05584023543503021;0.07072421610008775;0.08092232461906376;0.989442502001637;0.1553861977289916;
