# Result of 'intser'
# Date/time = Fri Mar 17 13:51:24 CET 2023
# Data set list (full path) = C:\Users\asleb\AppData\Local\Temp\topspin-dataset-list-6369100458642365952.txt
# Region to calibrate = 4
# Value of region to calibrate = 1.0
# Global scaling = yes

# --- Integral info --- 
# A 1.0 #regions in PPM
# # low field   high field  bias        slope
#   8.282308247245343  8.253930839075405  -0.0  -0.0  # for region 1
#   8.203853059951987  8.16991145410167  -0.0  -0.0  # for region 2
#   8.049724784205466  8.0180088574273  -0.0  -0.0  # for region 3
#   7.971826016680149  7.950682065494706  -0.0  -0.0  # for region 4
#   5.251472786340299  5.059782732589915  -0.0  -0.0  # for region 5
#   0.16508258891107325  0.1393682765095481  -0.0  -0.0  # for region 6

# Spectrum#; Integral 0; Integral 1; Integral 2; Integral 3; Integral 4; Integral 5;
10;0.0022760547324969867;0.006491965707916984;0.00772237243546443;0.0023061613661225066;1.0032862094639856;0.26753453359348667;
11;0.0022724923473594802;0.006615640894560888;0.007928976782948977;0.002575939850108168;1.0039050528751645;0.26561188738427527;
12;0.0022678648044775805;0.0069887651785505095;0.008489747171100943;0.0025532316287232067;1.002987381154955;0.26644375760561817;
13;0.002745129488175404;0.007003517925463785;0.00872063645324197;0.002751735181154035;1.003062675118259;0.26700232065536417;
14;0.0024160845772526938;0.007274383906848532;0.009082445890174628;0.002932683751535129;1.0030490730516064;0.26777533972665063;
15;0.0024147296057388523;0.007704252869414314;0.009035948117856412;0.002843041110762412;1.0032907814962104;0.26795535424372546;
16;0.0024529260526349765;0.00784789474298462;0.009706737243608122;0.002928504882189371;1.0023355341007216;0.2687174690813387;
17;0.0022391128414951315;0.008006567969801455;0.009972867067762906;0.002916511571545485;1.0027022357715962;0.26916014009517886;
18;0.002419290505745141;0.00830671665020738;0.01040088266638392;0.003160731158815716;1.0022183629879537;0.26685918364294636;
19;0.0026580278514928713;0.008542184433294756;0.010584960969734894;0.003360639777743633;1.0029241842274932;0.26796223613607123;
20;0.002607191597885277;0.008788053770215984;0.010855873736524415;0.0032215609854927005;1.0018820064660077;0.26670699568558237;
21;0.0025680708007652384;0.00894349135755181;0.01128556435794113;0.0034509890135202928;1.0020039375047964;0.2684294814470311;
22;0.0028230201918796717;0.009448087593325712;0.011661599942721425;0.0035618702724006628;1.0021644833512873;0.2691140482727474;
23;0.002460134239331042;0.009521833877387417;0.011780038097520587;0.003614598476629311;1.0015217092055664;0.26732456137381755;
24;0.002596555590503701;0.009787421306761124;0.011979687365844543;0.0036172109375274307;1.0021232796258248;0.2678527260957263;
25;0.002613282200105232;0.009960026730683061;0.012433007474944737;0.0036936822833730227;1.0020172425367808;0.26697423805462783;
26;0.0024680624097803265;0.010517577350287148;0.012897115832036257;0.0038960625556785805;1.0017916565532718;0.2674367032060076;
27;0.002581802542719655;0.010672130001469963;0.01330083619117691;0.003925010385532465;1.0024033465362348;0.26921071120642015;
28;0.002722626836744219;0.010762799664616945;0.013289675615607396;0.0041527316488980965;1.0010645564541591;0.26683962237938286;
29;0.002782909003401648;0.010892910176165824;0.013626215217417146;0.004243938516805367;1.001941586475505;0.26485160364616983;
30;0.0026530797308052653;0.011382194346264545;0.01418059022125889;0.004318890089172711;1.0011534060747993;0.2678736138232981;
31;0.0025911503718983857;0.011483321826079418;0.014434719965177457;0.004277278683816505;1.0014315483901095;0.2678681641510365;
32;0.0026805425377548664;0.011605957579429785;0.014712293860385028;0.004583678781869086;1.0007049731600557;0.266713957835206;
33;0.002408590939413349;0.011996553052959625;0.015163817846204495;0.004596500088872712;1.0015186318241105;0.26895534473320043;
34;0.002733407262095517;0.01213822354602553;0.015401910877197725;0.004545500236783791;1.001054891431971;0.26822898545314194;
35;0.0026730255072131342;0.01238763104798726;0.015298933192581172;0.004576079011865534;1.0011453079123647;0.2665013845877281;
36;0.00261054909002824;0.01256682494003623;0.015962658098300383;0.004910433088400156;1.0009298640568678;0.26766279924069003;
37;0.002816099336769199;0.01277106196108272;0.016253874828149762;0.00498546770110009;1.000991555577431;0.26560193262353526;
38;0.0028935203812010995;0.013258656290500308;0.01674164937915873;0.005232069583129196;1.0010170977758186;0.26944542094560187;
39;0.002635904146796822;0.013395458092761953;0.016849059191091906;0.00517593356612126;1.0014669784054908;0.26832675950256923;
40;0.0028080029043416497;0.013543958803618793;0.01713050228440495;0.005414246684082932;1.0011504190297922;0.2676247341991028;
41;0.002684402860172617;0.013960356427881813;0.01741430954501296;0.005543082330960549;1.0004489042288052;0.2668621020894178;
42;0.0028020725910245475;0.014148715746205047;0.01779337369496664;0.005659969196068277;1.001167902329381;0.26760581130809613;
43;0.002860886207452364;0.014509929459012602;0.018146407107619437;0.005748753602968843;1.0004288305071023;0.2656961912236652;
44;0.0028389943989024884;0.014601241782124847;0.018381908663450772;0.005933109008299222;0.9999367201826408;0.26671569566477504;
45;0.0029119201331560154;0.014936801974359726;0.01878274908757855;0.00599768775999127;0.9999881933044513;0.26701853977119394;
46;0.002652591793633605;0.01507710606282252;0.019141868213301286;0.0059853112152037724;0.999945352014604;0.26809497174509056;
47;0.0027554310024781492;0.01522769323725338;0.01914162315405891;0.006190289657045863;1.0005567627894922;0.2679307596378287;
48;0.002870096613906781;0.015700701878252878;0.019294794582753183;0.006208481432080841;0.9997582825292729;0.2664603491242439;
49;0.0028162711339790145;0.015888654344077033;0.01995307470536079;0.006517940708907677;1.0004635461048397;0.2676378894726614;
50;0.00281151406623052;0.016051395418925404;0.01997015370985198;0.006651901162832732;1.0009580051017513;0.2672975858270804;
51;0.002902562149588789;0.01643747700350681;0.0202115169804648;0.006726443099646374;1.0010045707956459;0.26509840071811114;
52;0.0028501917559236663;0.016666963550899215;0.020809214893039343;0.006883647249709751;0.999110638865353;0.26770114048164434;
53;0.002837127646208444;0.016781604791795454;0.021071567359891272;0.006874055113465573;0.9990366123201688;0.2672215387090209;
54;0.002873603789257945;0.01696568429862951;0.021302724116147056;0.006882863631788623;0.9995057624439752;0.26645998642453034;
55;0.00279677410632498;0.017144029283800207;0.021719821114515533;0.00706665655921401;0.9986182099187458;0.2671184955850118;
56;0.002890024413286127;0.017604675520938407;0.021859287879624708;0.007360949918342318;0.9990064574720023;0.2665599651045267;
57;0.0030215114086089194;0.01767847400607875;0.0222811700771587;0.007485306878151619;0.9993374008022676;0.2666961315429392;
58;0.002903635806932442;0.018259558962985225;0.02253425038383062;0.00752881941068737;0.9989329324783921;0.2664058756438947;
59;0.0028784538260744484;0.0182737169636034;0.022817206104941118;0.007837840469237332;0.9987010177534484;0.26714815031074035;
60;0.0029214537500353785;0.018377204097651686;0.023410043299786812;0.007883361314164531;0.999107842647632;0.2671663812741932;
61;0.002917356341450667;0.018622251305193196;0.023536882894756868;0.008052200212131343;0.9995970962793475;0.2674776017732914;
62;0.0031530195401033223;0.01882788120747058;0.023581357912886663;0.008206023026043214;0.9989478713138769;0.2661710982840073;
63;0.0028626470536352784;0.01922585425794014;0.02402627853747597;0.008353612324119259;0.9996090529589751;0.26632355807811225;
64;0.003001960600304702;0.01945849295317481;0.02439733433492009;0.00832121749306826;0.9995299046906688;0.2664329100860851;
65;0.0029952123697986627;0.0197645186927715;0.02499015460578496;0.008463480024592334;0.9990830527766053;0.266610877027133;
66;0.0029216676691530296;0.01992817396345529;0.024905147104881092;0.0086594059419167;0.9986261812641507;0.2655355006583338;
67;0.0028673613977343968;0.020117761060174242;0.025079450643430343;0.008878495373319112;0.9998259389632915;0.26656751004083235;
68;0.0030258644069129617;0.020475297229556974;0.025433156878343122;0.009003971647611452;0.9994244393313061;0.2665543561211922;
69;0.002943012494642582;0.020515077685840797;0.025900110946397402;0.009250119891736708;0.9981152310137975;0.26662873408343607;
70;0.002945446463956249;0.020957766451056355;0.026271291755646565;0.009435077038607595;0.9993787654935923;0.26629939168653927;
71;0.0029499646403131612;0.02116716927279273;0.026200989764945042;0.00955844360705891;1.000009621772015;0.2651947690240821;
72;0.002925766657309285;0.021559145743158037;0.02671843551435728;0.009522778837259093;0.999542307260778;0.26619108678406456;
73;0.0030624955736268367;0.02158890772931623;0.027011263557616755;0.009689872910411507;0.9993918988788023;0.2652249721620072;
74;0.0030748328547788163;0.021783730203090688;0.027271908582847493;0.009812137163578302;0.9990992680563328;0.265733858062788;
75;0.003017501854289122;0.022019998979386172;0.02739478932022254;0.009948474647023753;0.9998995573020582;0.26591835630651656;
76;0.003010792812200909;0.022184337602806904;0.027731811894836242;0.010190292307717348;0.999909898681738;0.2663481407243959;
77;0.002986259960029739;0.02257152609095207;0.02807483766871114;0.010282762682424304;0.9992349901838353;0.2658583965981071;
78;0.002915788127778408;0.023035633620648973;0.028339778902888035;0.010483088383457486;0.9992787292720611;0.2663319370281931;
79;0.00287166542932058;0.023083156459681446;0.02848807569858033;0.010489524159668615;0.9986499246314207;0.26548982351104145;
80;0.003070137164667454;0.02331714862207611;0.029127927035203692;0.010897930355402905;0.9999271521912759;0.26668803217702164;
81;0.0030094994439772774;0.023453158682905827;0.02922864826426103;0.010928100773631719;1.0003044700120614;0.26493992110163495;
82;0.0031322814205219877;0.02362592010832214;0.029379716982359683;0.010936963147822644;0.998942525667684;0.2654167532083828;
83;0.003162179249832951;0.024012806221343205;0.029560325944858853;0.011384857879975915;1.0007586548237553;0.2644852730241725;
84;0.0033850115136173312;0.024319982340329966;0.03026102388170464;0.011301636799270433;1.000856542527116;0.2638841950541473;
85;0.0029226858158395708;0.024218602655591927;0.03028470000435751;0.011307514911508897;1.0021372302512646;0.26450055974148534;
86;0.003183312187082552;0.024443547408271954;0.030361406104621593;0.011560248163747327;1.0034503058864364;0.2645431263363194;
87;0.003127902246460933;0.0247709098498474;0.030742034707362902;0.011655270223456811;1.0041752001514967;0.2636921663911277;
88;0.003190911580997641;0.02481447097301255;0.030745168878176646;0.011746358322627524;1.0062750099015818;0.2632836830972585;
89;0.0030199197270165804;0.02531569482354036;0.03141541989655575;0.01189789865565855;1.0068603220928103;0.2627344928489652;
90;0.0031785903964318698;0.025431987092788374;0.031355096585820495;0.012249056816018044;0.9984733159714652;0.26495829054085973;
91;0.003109024109981312;0.02591870942349607;0.032407435956700495;0.012434475799521272;0.9984569218240648;0.26524901436916976;
92;0.003079475967723077;0.026069401827478828;0.03270947741512209;0.01258788190741634;0.9992297905351838;0.2657526706846574;
93;0.0030578044717947204;0.02628040392779449;0.03289454415417104;0.012680962899351528;0.9990629215885852;0.2654338629769103;
94;0.003222199282831795;0.026394845315281593;0.0331160142255431;0.013021357783993628;0.9991557007319202;0.26509417965163984;
95;0.0033100842365646854;0.026758540911072975;0.03309428563938609;0.013007815214536008;0.9984391948943698;0.2653185717799326;
96;0.0029177251337973065;0.026932618946979923;0.03317922476740741;0.013332185872389737;0.9988591682925196;0.26503476406801846;
97;0.0028988156315398867;0.027099585676578827;0.033743540165409903;0.013470414253408544;0.999117790563562;0.26505513505004236;
98;0.003089001987615491;0.027436069165989924;0.03406730780302235;0.013686580650060242;0.9989189757603193;0.26505761166778774;
99;0.0030157035496953108;0.027593638197079925;0.03456432728540662;0.01392533672501342;0.9991157468236372;0.2654207550152803;
100;0.0031497272616998117;0.02794936056702418;0.034539794734106226;0.013872743686978311;0.9999517708668343;0.26476205645664896;
101;0.0030345325690216878;0.028262051045488165;0.034757026890243854;0.013982067337881073;0.9997673900379238;0.26464735443985715;
102;0.0032850813490326856;0.02848045005369054;0.035305398995695174;0.01416934968928218;0.9992758993568138;0.26482122464927954;
103;0.0031180122481542036;0.028447447087595164;0.035410758824635215;0.014367995779240417;0.9990294782228999;0.26514645391709385;
104;0.003145316721860958;0.02861459358747929;0.035958829984098585;0.014616133756987058;0.9979244320848336;0.26464751284831767;
105;0.003073878718348647;0.02907912534496225;0.03581000094801371;0.014712468365431776;0.9985330479207015;0.26495243100739135;
106;0.0032629062706526156;0.029323802631891733;0.03615896042000188;0.014866551733430688;0.9974849943787261;0.26394380898682396;
107;0.0030201189786841815;0.029580485790819757;0.036117168717836594;0.01511013467815106;0.9983207380103652;0.2645944111130277;
108;0.003136691509054686;0.029640394952939762;0.036816465273852225;0.015161369284658471;0.9978954400269765;0.26468923881021966;
109;0.0032427714721833343;0.0299668188281474;0.036915702833923744;0.01531450754235032;0.9993433139659509;0.2645484486650275;
110;0.00313708918499527;0.030339976358357137;0.0373017939711521;0.015577283334376;0.998133755627122;0.2642826270077592;
111;0.0032541406264143275;0.030354340981976785;0.03749309174385303;0.015645478552726508;0.9989363554099276;0.2646272959873458;
112;0.003449964247676806;0.030682822888470657;0.03815256805342548;0.016081155148552823;0.9997129849304572;0.26493178788775573;
113;0.0030223649789841316;0.03074247789000749;0.03828891358516403;0.01602981252943889;0.9992776550881936;0.2643066343891301;
114;0.0034326606431556196;0.030993509492387054;0.038683074226886;0.01621012543510013;0.999511445968043;0.2646838915844553;
115;0.0031283078954769286;0.031173365074477506;0.03867454288576005;0.01645950668608715;0.999612808503147;0.26451532098799785;
116;0.0033078689250833015;0.03160472733389375;0.038950668990821155;0.016638860867038974;1.0000035443328912;0.2646891064270807;
117;0.003148335508734307;0.031849598005510814;0.039159485189773226;0.016602498829229092;0.9992847798584686;0.26434825309060245;
118;0.0032918114520748168;0.031950116071580534;0.03971926511134952;0.01694899552352734;0.9985215536794477;0.2640853576272279;
119;0.0032400556621756315;0.03220597604808115;0.03980774428485366;0.017226448694338346;0.9988101361352681;0.2642048129508836;
120;0.00321804395662381;0.03235350299069006;0.03980315803648498;0.017410034171367644;0.9997533382446876;0.26463870794044386;
121;0.00310519808683137;0.03275401132870516;0.04054134334303909;0.017499955493691308;0.9983797857042522;0.26430163767781306;
122;0.0032489311242450626;0.03299355282680409;0.04032266663111578;0.017746500736797916;0.9986289962862949;0.2643319132503761;
123;0.0032044482834752406;0.03314848307080358;0.04057262555398169;0.017848041838704195;0.9982804007927211;0.264093926125894;
124;0.0030076962502334492;0.03337350552336003;0.04143163123487614;0.018099547312546913;0.9987418016889688;0.2634936369638106;
125;0.003070107528896584;0.03344512969066143;0.041692016533414464;0.018287689552609405;0.9988129303221115;0.26418572202355173;
126;0.0031272974209950286;0.033881673320829926;0.041873238896196485;0.018547397214955415;0.9980462794063305;0.2638634593415321;
127;0.003129820598492076;0.03399876929112298;0.0421436237100019;0.018602525465318383;0.9983982111806581;0.26392815799022606;
128;0.0033012406667969015;0.03422212176046913;0.04221679232218472;0.018814822814299994;0.9990885329872501;0.2640390251081803;
129;0.003185999640020158;0.03436837225883523;0.042534695386743364;0.01903350862756411;0.9987115429651688;0.26389146371586814;
130;0.0032770197423967933;0.034889692471591426;0.042708118201330386;0.0190981223554832;0.9983807550346564;0.2638438083432614;
131;0.0032729349703844324;0.0348136796527997;0.04297514808039439;0.01930422688140066;0.9984910224419477;0.26366752808375155;
132;0.003089181757900718;0.03508848997476479;0.043471483307429414;0.01947184777927179;0.9980990935843818;0.263557618186153;
133;0.0031845969804892315;0.035338567365496495;0.043624790052752604;0.01962403423228194;0.997420548235826;0.26366836172143826;
134;0.0031167120351205486;0.035675263871412934;0.043659791628157085;0.01988637233255459;0.9980249929497704;0.2637761536392496;
135;0.003127770164192791;0.03570773580059881;0.04427786902235482;0.0203050681581962;0.9977186880773167;0.26321591684540874;
136;0.003049370236709868;0.03605525703508747;0.04448360874246335;0.020250419721494096;0.9967860463814977;0.2634752405966519;
137;0.0030162353387817357;0.03594888003729088;0.04473363280385102;0.020467899343840263;0.9974978696168153;0.2632944137284974;
138;0.0032587393609199754;0.03648562160702955;0.04515053912536885;0.020796777271485482;0.9984340844539017;0.2637744356671515;
139;0.0031181665196416517;0.0365159089887703;0.04470283725137931;0.020877217704532273;0.9986792182370073;0.26382964989133706;
140;0.003260633492854113;0.03691121346594309;0.045324040692879985;0.02096037184149137;0.9982803268537292;0.2633622361679635;
141;0.0031710420753300315;0.03698563874011556;0.04513797950071765;0.021245489619956922;0.9994634730263382;0.26366225961091133;
142;0.0031534088668800316;0.0371887212447989;0.045974478393207834;0.021492620508017826;0.998170808313785;0.2627173334367607;
143;0.003095749691597682;0.03759066172768041;0.046230037122849725;0.02165242500893082;0.9976002438298843;0.26284303859849145;
144;0.0032161227463203498;0.037574255470231514;0.04622030410386738;0.021866081767270135;0.9967939527388162;0.2632735533049479;
145;0.003285273680672571;0.037937249435386663;0.04677471017261615;0.02198202818556774;0.9982958717181629;0.26326258551232445;
146;0.003316720167055727;0.03824509747402109;0.0470930309210216;0.02220922127029619;0.9976208409162921;0.2625734157399117;
147;0.003366992062316017;0.03861076204335072;0.04687285166047163;0.02236293471768307;0.997850182293538;0.263426248906519;
148;0.003163536177006799;0.0385637847582424;0.047600011557649764;0.022572941913579198;0.9982304904689089;0.2627844381490044;
149;0.003065555805448788;0.038748106616481905;0.04788875415193765;0.0226867804312604;0.9979653151572727;0.2627005260433573;
150;0.003256254845316906;0.0389892759006656;0.04801794422458262;0.023063201431497392;0.9967829318425018;0.263010069037476;
151;0.003183262092099305;0.039005358722036476;0.048565564228326;0.02313113233487623;0.9965044046382586;0.2627097731560457;
152;0.0031581508158723204;0.0392817659156147;0.04851943893402136;0.023322879232419453;0.9975362325956827;0.26286609447605147;
153;0.0030626833169874754;0.03976572399612068;0.04877593653090183;0.023738032680829777;0.997057866424095;0.2629603402891737;
154;0.0030399732151602005;0.039543694380333644;0.04923497423768455;0.02378010697586602;0.9961941331607875;0.2623650364805358;
155;0.0031802900906307305;0.04001610346110571;0.049175160376381026;0.02389084065763358;0.9976776927048625;0.26283755883915283;
156;0.0032099751290894313;0.04036989574505879;0.049250320978716004;0.02420249644151866;0.9973677819714449;0.2629322484366612;
157;0.0029972668658533462;0.04044234911220301;0.04982492848880967;0.02431904482700985;0.9972982645012768;0.26248233899861256;
158;0.0032358771689183366;0.040770009340623324;0.04990329810356249;0.02459921177695086;0.997816935020377;0.2625999271934858;
159;0.003208249710439714;0.04090889226600282;0.05007067326523201;0.024888242229348184;0.9980577913237421;0.26268307922434947;
160;0.003126820616041868;0.04097113392876922;0.05059880308613138;0.025032309383752244;0.9970728297053297;0.26267888689103674;
161;0.00309087122249339;0.041463317139174734;0.050663922276944495;0.02515033361558923;0.9972788917332509;0.26208926299601737;
162;0.0030550582738392224;0.04142911798611452;0.050830514196781355;0.025262303500134073;0.9965127238654916;0.2623760977687511;
163;0.0032076206648768042;0.041788532416498256;0.05114818814824845;0.025525393250808513;0.9971437435167426;0.26269434044119166;
164;0.0033179832225492555;0.04195571396782712;0.05155646639868769;0.02578007140692356;0.9967576512512488;0.2624473089157026;
165;0.0032326522103496708;0.042212615408498966;0.05181737739367933;0.026062511209880766;0.9971772561579227;0.26231916083375273;
166;0.0029917458120014826;0.04247293609503937;0.05190075771023997;0.02629134163334094;0.9963465647482578;0.2615377527332146;
167;0.0032205745054547283;0.04254611899858377;0.0521489726356861;0.026530219560956074;0.996351707457116;0.26173808685862937;
168;0.003140131815877162;0.04288160638009225;0.052282427401064056;0.026402951601226868;0.9966411616107755;0.26213988412702427;
169;0.0030472841492243078;0.04311280382911971;0.05258393105298382;0.026774918284927934;0.9969355589207549;0.26194817619224575;
170;0.0030824631631655493;0.04333369434817056;0.05308347077937513;0.02691312492803359;0.9964931514697096;0.26185295450478024;
171;0.0030539155666537954;0.043590186378941784;0.05352229974869679;0.027171839792055452;0.9960665449993411;0.2614853143427554;
172;0.0031247658191164147;0.0435515919552343;0.05342822941845131;0.02750979205734924;0.9963776618484589;0.26211880963392176;
173;0.0030247795421331166;0.04397432418791195;0.05403378532336797;0.027518142349489193;0.9962234017188825;0.26123025934600064;
174;0.00319010908343568;0.04392373254224058;0.05386812399682351;0.027751409563762926;0.9979810228680108;0.26160665469700445;
175;0.0034305861391947146;0.044232184804599374;0.0542140275996159;0.02796805028318393;0.9962178957837868;0.2610130139515491;
176;0.0031712001829198003;0.04441604437490037;0.05446019382076967;0.02817799655274908;0.9970008001898831;0.2611470215669674;
177;0.0033552678053584304;0.04462485485730781;0.055183391701209714;0.028609423348945548;0.996332461205249;0.2606317896246827;
178;0.0031155290864696003;0.04477220210484918;0.05467358122455192;0.028524926952262646;0.9960714597985909;0.261764687219516;
179;0.0031426174597456195;0.04505684518445696;0.05552845986109079;0.028865373511459538;0.9956085469515049;0.26127926788489664;
180;0.002993318990041451;0.04526356243369805;0.05523004795720616;0.028878066572297346;0.9959923712531326;0.2609532977228105;
181;0.0030700508147563908;0.04544966740255746;0.05606716476304075;0.029368178663538115;0.9954841149996562;0.2608517540635027;
182;0.0030806286788616147;0.0455015116484631;0.055985382521576324;0.0295649631156054;0.9960640750759704;0.26120875769162205;
183;0.003254664743296111;0.045979435840889316;0.056297216496175084;0.02954171994599093;0.9954757336426092;0.2611258359021153;
184;0.0029591966342453436;0.046193489522992286;0.056527935259807066;0.029837198359865577;0.9961180710744072;0.26164717476885924;
185;0.0031062949864420256;0.046169299061757665;0.05629638759720303;0.029988660767367108;0.9964531242241764;0.2608446972148041;
186;0.0032063879973310717;0.0464616046429246;0.05641236936781614;0.0301429000616427;0.9963710620224603;0.26126191253060294;
187;0.0029777657764439133;0.046689288523097026;0.05737756490488808;0.03042160839008952;0.9963776952451144;0.2611717602147454;
188;0.0031625672226911943;0.047081206774968284;0.057523095043412506;0.03070230412040925;0.9960590903242664;0.2605475488929368;
189;0.0030744955786453612;0.04692728241717146;0.05748319551752135;0.030953127294562722;0.9956921057596501;0.26002445895831;
190;0.003134234222256325;0.047097574821829365;0.058128805896775854;0.03127471264126082;0.9953147267116629;0.2603909388122093;
191;0.002978479291475572;0.04737759246465064;0.058352597186140415;0.03137144928827229;0.9953393722399375;0.2598315415230351;
192;0.0030068883369976235;0.04745847788556663;0.05824501121437126;0.03163818807486607;0.9950874885715366;0.26033198273347175;
193;0.0031464479207394223;0.047920456829781674;0.05852307026369587;0.0316581109850954;0.9954178421198745;0.2592331822212898;
194;0.0031017466477903954;0.047969079351479434;0.05830996883758075;0.032046348910487216;0.9941637622783819;0.26035081167758045;
195;0.0031079663987884825;0.047898832194475785;0.0589093832178996;0.03211170225397728;0.9944610944322898;0.25974424605035884;
196;0.0031663760962072317;0.048473359372073796;0.05907110155778218;0.03238475255715408;0.9946103334800168;0.2614149128390466;
197;0.0029790230401751145;0.04851624481470664;0.059349352788311285;0.03259877005954693;0.9951536999984634;0.26032596652154977;
198;0.003102703792928268;0.04856896639977835;0.059711258278237346;0.03271644069301117;0.9937337017363531;0.25947510195239226;
199;0.0029500597154765613;0.048693763759177604;0.05992218192649967;0.03286874952520712;0.9932645131010882;0.25821725408059065;
200;0.002973935992409343;0.04875047037760133;0.05994057972279458;0.03300622738408953;0.9944908319726978;0.2586699322066848;
201;0.003216681312905327;0.04913189057133918;0.05883630727391402;0.0330960930453207;0.9951363524668098;0.259378611868977;
202;0.002987184460689039;0.049324678632182865;0.060126752387577295;0.033670179296804895;0.9943094138934798;0.2597107805706719;
203;0.002912740758181885;0.04950715600216532;0.06111475392903453;0.03357085410812154;0.9934154402594895;0.25833308722104326;
