Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;;Chrom.1;
UV 1_280;;Conc B;;Injection;;Run Log;;Fraction;;UV 1_280_CUT_TEMP@100,BASEM;;Cond;
ml;mAU;ml;%;ml;Injection;ml;Logbook;ml;Fraction;ml;mAU;ml;mS/cm
-24.753805;0.879453;-20.554602;0;;;;;;;0.466545;0.06554;-24.287258;0.009737
-24.745619;0.880905;-20.472748;0;;;;;;;0.474731;0.06666;-24.270889;0.009725
-24.737434;0.880145;-20.390892;0;;;;;;;0.482916;0.06778;-24.254519;0.009679
-24.72925;0.876684;-20.309036;0;;;;;;;0.4911;0.0689;-24.238148;0.009677
-24.721064;0.872289;-20.22718;0;;;;;;;0.499287;0.070135;-24.221779;0.00969
-24.712879;0.867781;-20.145327;0;;;;;;;0.507471;0.07137;-24.205408;0.009707
-24.704695;0.837344;-20.063471;0;;;;;;;0.515656;0.072605;-24.189039;0.00969
-24.696508;0.828093;-19.981615;0;;;;;;;0.523842;0.073839;-24.172668;0.009714
-24.688324;0.826869;-19.899761;0;;;;;;;0.532026;0.075074;-24.156298;0.009719
-24.68014;0.823828;-19.817905;0;;;;;;;0.540211;0.076309;-24.139929;0.009775
-24.671953;0.818977;-19.73605;0;;;;;;;0.548397;0.077544;-24.123558;0.00979
-24.663769;0.815527;-19.654194;0;;;;;;;0.556581;0.078779;-24.107189;0.009789
-24.655584;0.811304;-19.57234;0;;;;;;;0.564766;0.080013;-24.090818;0.009799
-24.6474;0.809526;-19.490484;0;;;;;;;0.57295;0.081248;-24.074448;0.009829
-24.639214;0.809085;-19.408628;0;;;;;;;0.581137;0.082317;-24.058079;0.009831
-24.631029;0.807825;-19.326775;0;;;;;;;0.589321;0.083385;-24.041708;0.009794
-24.622845;0.806771;-19.244919;0;;;;;;;0.597506;0.084454;-24.025337;0.009782
-24.614658;0.803977;-19.163063;0;;;;;;;0.605692;0.085522;-24.008968;0.009777
-24.606474;0.803121;-19.081207;0;;;;;;;0.613876;0.086591;-23.992598;0.009797
-24.598289;0.805626;-18.999353;0;;;;;;;0.622061;0.087659;-23.976229;0.009809
-24.590103;0.807055;-18.917498;0;;;;;;;0.630247;0.088727;-23.959858;0.009791
-24.581919;0.808156;-18.835642;0;;;;;;;0.638432;0.089796;-23.943489;0.00978
-24.573734;0.810702;-18.753788;0;;;;;;;0.646616;0.090864;-23.927118;0.00978
-24.565548;0.813836;-18.671932;0;;;;;;;0.654802;0.091933;-23.910748;0.00976
-24.557364;0.815305;-18.590076;0;;;;;;;0.662987;0.093074;-23.894379;0.009782
-24.549179;0.815358;-18.508221;0;;;;;;;0.671171;0.094216;-23.878008;0.009823
-24.540995;0.818495;-18.426367;0;;;;;;;0.679356;0.095357;-23.861637;0.009883
-24.532808;0.823023;-18.344511;0;;;;;;;0.687542;0.096499;-23.845268;0.009924
-24.524624;0.828267;-18.262655;0;;;;;;;0.695726;0.097641;-23.828897;0.009935
-24.516439;0.832551;-18.180801;0;;;;;;;0.703911;0.098782;-23.812529;0.009965
-24.508253;0.83661;-18.098946;0;;;;;;;0.712097;0.099924;-23.796158;0.01001
-24.500069;0.840238;-18.01709;0;;;;;;;0.720282;0.101065;-23.779787;0.010051
-24.491884;0.845095;-17.935234;0;;;;;;;0.728466;0.102207;-23.763418;0.010078
-24.483698;0.850802;-17.85338;0;;;;;;;0.736652;0.103348;-23.747047;0.010128
-24.475513;0.857218;-17.771524;0;;;;;;;0.744837;0.104563;-23.730679;0.010208
-24.467329;0.863321;-17.689669;0;;;;;;;0.753021;0.105777;-23.714308;0.010301
-24.459143;0.869177;-17.607815;0;;;;;;;0.761208;0.106991;-23.697937;0.010358
-24.450958;0.874474;-17.525959;0;;;;;;;0.769392;0.108205;-23.681568;0.010388
-24.442774;0.879718;-17.444103;0;;;;;;;0.777576;0.10942;-23.665197;0.010468
-24.434589;0.88592;-17.362247;0;;;;;;;0.785761;0.110634;-23.648827;0.010576
-24.426403;0.89381;-17.280394;0;;;;;;;0.793947;0.111848;-23.632458;0.010694
-24.418219;0.903264;-17.198538;0;;;;;;;0.802132;0.113062;-23.616087;0.010845
-24.410034;0.912819;-17.116682;0;;;;;;;0.810316;0.114277;-23.599718;0.011039
-24.401848;0.92049;-17.034828;0;;;;;;;0.818502;0.115491;-23.583347;0.011294
-24.393663;0.92778;-16.952972;0;;;;;;;0.826687;0.116447;-23.566977;0.011611
-24.385479;0.936066;-16.871117;0;;;;;;;0.834871;0.117403;-23.550608;0.01194
-24.377293;0.944755;-16.789261;0;;;;;;;0.843058;0.118359;-23.534237;0.012275
-24.369108;0.953708;-16.707405;0;;;;;;;0.851242;0.119234;-23.517868;0.012658
-24.360924;0.962812;-16.625551;0;;;;;;;0.859426;0.119492;-23.501497;0.01312
-24.352737;0.972993;-16.543695;0;;;;;;;0.867613;0.119031;-23.485126;0.013651
-24.344553;0.983522;-16.461842;0;;;;;;;0.875797;0.118958;-23.468758;0.014205
-24.336369;0.993042;-16.379986;0;;;;;;;0.883982;0.119716;-23.452387;0.014826
-24.328184;1.00273;-16.29813;0;;;;;;;0.892166;0.119833;-23.436018;0.015526
-24.319998;1.014142;-16.216274;0;;;;;;;0.900352;0.119195;-23.419647;0.01627
-24.311813;1.027894;-16.134418;0;;;;;;;0.908537;0.119067;-23.403276;0.017075
-24.303629;1.039751;-16.052565;0;;;;;;;0.916721;0.118593;-23.386908;0.017939
-24.295443;1.053108;-15.970709;0;;;;;;;0.924908;0.119357;-23.370537;0.01884
-24.287258;1.064722;-15.888854;0;;;;;;;0.933092;0.119431;-23.354168;0.019797
-24.279074;1.079001;-15.806999;0;;;;;;;0.941277;0.120712;-23.337797;0.020824
-24.270887;1.093997;-15.725143;0;;;;;;;0.949463;0.122092;-23.321426;0.021931
-24.262703;1.110016;-15.643289;0;;;;;;;0.957647;0.12229;-23.305058;0.023102
-24.254519;1.126096;-15.561433;0;;;;;;;0.965832;0.122092;-23.288687;0.024338
-24.246334;1.143353;-15.479578;0;;;;;;;0.974016;0.121572;-23.272316;0.025639
-24.238148;1.160708;-15.397722;0;;;;;;;0.982203;0.123317;-23.255947;0.027048
-24.229963;1.178375;-15.315867;0;;;;;;;0.990387;0.124314;-23.239576;0.0285
-24.221779;1.198989;-15.234013;0;;;;;;;0.998571;0.125241;-23.223207;0.029981
-24.213593;1.217888;-15.152157;0;;;;;;;1.006758;0.126462;-23.206837;0.031563
-24.205408;1.238777;-15.070302;0;;;;;;;1.014942;0.127955;-23.190468;0.033224
-24.197224;1.261258;-14.988446;0;;;;;;;1.023127;0.129601;-23.174097;0.034979
-24.189037;1.284833;-14.906591;0;;;;;;;1.031313;0.130545;-23.157726;0.036774
-24.180853;jan.04;-14.824736;0;;;;;;;1.039497;0.130049;-23.141357;0.038644
-24.172668;1.337444;-14.742881;0;;;;;;;1.047682;0.13036;-23.124987;0.04063
-24.164482;1.364176;-14.661026;0;;;;;;;1.055868;0.13159;-23.108616;0.042693
-24.156298;1.393926;-14.57917;0;;;;;;;1.064053;0.13153;-23.092247;0.044901
-24.148113;1.425122;-14.497315;0;;;;;;;1.072237;0.13174;-23.075876;0.047199
-24.139927;1.45906;-14.41546;0;;;;;;;1.080421;0.132536;-23.059505;0.049575
-24.131742;1.494623;-14.333605;0;;;;;;;1.088608;0.133482;-23.043137;0.052014
-24.123558;1.532931;-14.251749;0;;;;;;;1.096792;0.133838;-23.026766;0.054538
-24.115374;1.573291;-14.169894;0;;;;;;;1.104977;0.134117;-23.010397;0.057162
-24.107187;1.613392;-14.088039;0;;;;;;;1.113163;0.134669;-22.994026;0.059949
-24.099003;1.658556;-14.006184;0;;;;;;;1.121347;0.135668;-22.977657;0.062853
-24.090818;1.705949;-13.924329;0;;;;;;;1.129532;0.136381;-22.961287;0.065858
-24.082632;1.755548;-13.842473;0;;;;;;;1.137718;0.137253;-22.944916;0.068979
-24.074448;1.807399;-13.760618;0;;;;;;;1.145903;0.138522;-22.928547;0.072249
-24.066263;1.862124;-13.678762;0;;;;;;;1.154087;0.138651;-22.912176;0.075641
-24.058077;1.91993;-13.596908;0;;;;;;;1.162273;0.138039;-22.895805;0.079136
-24.049892;1.981156;-13.515053;0;;;;;;;1.170458;0.137926;-22.879436;0.082775
-24.041708;2.045049;-13.433197;0;;;;;;;1.178642;0.138466;-22.863066;0.086612
-24.033524;2.112645;-13.351342;0;;;;;;;1.186827;0.138466;-22.846697;0.090552
-24.025337;2.182003;-13.269486;0;;;;;;;1.195013;0.13761;-22.830326;0.094613
-24.017153;2.25248;-13.187632;0;;;;;;;1.203197;0.137355;-22.813955;0.098848
-24.008968;2.326392;-13.105776;0;;;;;;;1.211382;0.137563;-22.797586;0.10324
-24.000782;2.402339;-13.023921;0;;;;;;;1.219568;0.138058;-22.781216;0.107817
-23.992598;2.480061;-12.942066;0;;;;;;;1.227753;0.138516;-22.764847;0.112596
-23.984413;2.559921;-12.86021;0;;;;;;;1.235937;0.138611;-22.748476;0.117552
-23.976227;2.641584;-12.778356;0;;;;;;;1.244123;0.13923;-22.732105;0.122689
-23.968042;2.724682;-12.6965;0;;;;;;;1.252308;0.139914;-22.715736;0.128033
-23.959858;2.808698;-12.614645;0;;;;;;;1.260492;0.140393;-22.699366;0.133584
-23.951672;2.892845;-12.532789;0;;;;;;;1.268679;0.141455;-22.682995;0.139324
-23.943487;2.976998;-12.450934;0;;;;;;;1.276863;0.142939;-22.666626;0.145274
-23.935303;3.061641;-12.36908;0;;;;;;;1.285048;0.143193;-22.650255;0.151467
-23.927118;3.145992;-12.287224;0;;;;;;;1.293232;0.142613;-22.633886;0.157851
-23.918932;3.228814;-12.205369;0;;;;;;;1.301418;0.142948;-22.617516;0.164474
-23.910748;3.309804;-12.123513;0;;;;;;;1.309603;0.143272;-22.601147;0.171418
-23.902563;3.389535;-12.041658;0;;;;;;;1.317787;0.14327;-22.584776;0.178563
-23.894377;3.467404;-11.959803;0;;;;;;;1.325974;0.143659;-22.568405;0.185987
-23.886192;3.54312;-11.877948;0;;;;;;;1.334158;0.144027;-22.552036;0.19375
-23.878008;3.61574;-11.796093;0;;;;;;;1.342342;0.144407;-22.535666;0.201792
-23.869822;3.685169;-11.714237;0;;;;;;;1.350529;0.143823;-22.519295;0.210056
-23.861637;3.750644;-11.632382;0;;;;;;;1.358713;0.143579;-22.502926;0.218652
-23.853453;3.811381;-11.550527;0;;;;;;;1.366898;0.144168;-22.486555;0.227563
-23.845268;3.867497;-11.468672;0;;;;;;;1.375084;0.145659;-22.470186;0.236744
-23.837082;3.918604;-11.386816;0;;;;;;;1.383268;0.14708;-22.453815;0.246269
-23.828897;3.965191;-11.304961;0;;;;;;;1.391453;0.14761;-22.437445;0.256203
-23.820713;4.007554;-11.223106;0;;;;;;;1.399637;0.148842;-22.421076;0.266429
-23.812527;4.044909;-11.141251;0;;;;;;;1.407824;0.150158;-22.404705;0.276929
-23.804342;4.07743;-11.059396;0;;;;;;;1.416008;0.152031;-22.388336;0.287862
-23.796158;4.104937;-10.97754;0;;;;;;;1.424192;0.152319;-22.371965;0.299085
-23.787971;4.127577;-10.895685;0;;;;;;;1.432379;0.15138;-22.355595;0.310685
-23.779787;4.145889;-10.813829;0;;;;;;;1.440563;0.151023;-22.339226;0.322719
-23.771603;4.159323;-10.731975;0;;;;;;;1.448748;0.151496;-22.322855;0.335117
-23.763416;4.168709;-10.65012;0;;;;;;;1.456934;0.153416;-22.306484;0.347788
-23.755232;4.17344;-10.568264;0;;;;;;;1.465118;0.154062;-22.290115;0.358889
-23.747047;4.175371;-10.486409;0;;;;;;;1.473303;0.154238;-22.273745;0.371965
